,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,21,SAC,NBA,SG,22,198,.412,18.5,.588,.118,.103,.074,.294,.412,.500,.750,.286,.400,.500,.286,.650,.015,1,.750,.321,.444,1,0
2017-18,22,TOT,NBA,SG,26,324,.333,15.8,.556,.233,.078,.067,.178,.444,.360,.333,.286,.333,.438,.300,.611,.011,1,.833,.225,.333,0,0
2017-18,22,SAC,NBA,SG,25,319,.330,15.7,.557,.239,.080,.057,.182,.443,.347,.333,.286,.200,.438,.308,.588,.011,1,.833,.231,.333,0,0
2017-18,22,TOR,NBA,SG,1,5,.500,20.0,.500,.000,.000,.500,.000,.500,1.000,,,1.000,,.000,1.000,.000,0,,.000,,0,0
2018-19,23,TOR,NBA,SG,22,103,.310,22.6,.138,.069,.034,.000,.034,.862,.250,.500,.000,,.000,.320,.000,.000,0,.875,.480,.333,0,0
Career,,,NBA,,70,625,.358,17.9,.503,.166,.080,.059,.198,.497,.415,.452,.267,.364,.459,.301,.615,.011,2,.821,.323,.367,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,47,517,.365,16.9,.571,.186,.090,.064,.231,.429,.416,.448,.286,.300,.472,.299,.622,.013,2,.800,.269,.389,1,0
2 seasons,,TOR,NBA,,23,108,.323,22.4,.161,.065,.032,.032,.032,.839,.400,.500,.000,1.000,.000,.308,.500,.000,0,.875,.462,.333,0,0
