,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,21,SAC,NBA,SG,22,198,,77%,23%,,,-3.3,+0.7,4,1,8,2,10,1,27,3,0
2017-18,22,TOT,NBA,SG,26,324,,17%,71%,12%,,-9.6,-10.3,2,4,12,3,12,1,30,2,7
2017-18,22,SAC,NBA,SG,25,319,,17%,71%,12%,,-7.7,0.0,2,4,12,3,12,1,30,2,7
2017-18,22,TOR,NBA,SG,1,5,,,100%,,,-140.0,-148.2,0,0,0,0,0,0,0,0,0
2018-19,23,TOR,NBA,SG,22,103,,6%,78%,16%,,-7.3,-13.6,2,4,4,0,3,1,0,1,2
Career,,,NBA,,70,625,,34%,57%,9%,,-7.2,-7.4,8,9,24,5,25,3,57,6,9
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,47,517,,40%,53%,7%,,-6.0,+0.3,6,5,20,5,22,2,57,5,7
2 seasons,,TOR,NBA,,23,108,,6%,79%,15%,,-13.5,-19.8,2,4,4,0,3,1,0,1,2
