,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,24,SAS,NBA,,5,10,1,3,4,9,5,7,0,2,2,7,2,0,2,5,16,15.1
1985-86,25,CHI,NBA,,6,10,0,0,6,10,11,15,0,0,0,4,2,0,2,4,23,14.9
1986-87,26,CHI,NBA,,4,8,1,3,3,6,1,1,0,2,2,6,1,0,3,4,10,10.4
1987-88,27,CHI,NBA,,6,13,2,5,5,10,2,2,0,2,2,8,1,1,2,6,15,9.8
1988-89,28,CHI,NBA,,6,9,2,5,6,9,5,5,1,2,2,6,3,0,3,6,16,12.5
1989-90,29,CHI,NBA,,7,16,1,3,6,13,5,5,1,3,3,9,2,0,4,6,17,10.5
1990-91,30,CHI,NBA,,9,12,1,2,9,12,4,4,1,3,4,6,3,0,1,5,20,18.0
1991-92,31,CHI,NBA,,6,14,4,7,6,10,7,7,0,5,5,7,2,1,2,6,16,13.7
1992-93,32,CHI,NBA,,6,7,4,5,6,6,2,3,1,2,3,7,3,1,1,4,14,14.0
1993-94,33,CHI,NBA,,3,3,0,1,3,3,0,0,0,1,1,4,2,0,0,3,6,4.8
Career,,,,,9,16,4,7,9,13,11,15,1,5,5,9,3,1,4,6,23,18.0
9 Seasons,,CHI,NBA,,9,16,4,7,9,13,11,15,1,5,5,9,3,1,4,6,23,18.0
1 Season,,SAS,NBA,,5,10,1,3,4,9,5,7,0,2,2,7,2,0,2,5,16,15.1
