Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,32,PHO,NBA,SG,19,NA,472,5.9,12.2,0.488,3.9,4.5,0.87,1,1.3,2.2,3.7,1.3,0.2,4,15.8,NA,NA,104
Career,NA,,NBA,,19,NA,472,5.9,12.2,0.488,3.9,4.5,0.87,1,1.3,2.2,3.7,1.3,0.2,4,15.8,NA,NA,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,19,NA,472,5.9,12.2,0.488,3.9,4.5,0.87,1,1.3,2.2,3.7,1.3,0.2,4,15.8,NA,NA,104
