,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,23,NYK,NBA,,5,,7,8,,,,,,,,17
1967-68,24,NYK,NBA,,2,7,1,2,,,7,8,,,4,5
1969-70,26,PHO,NBA,,10,18,7,8,,,6,7,,,4,25
1975-76,32,PHO,NBA,,10,16,6,6,,,4,6,,,5,20
Career,,,,,10,,7,8,,,,,,,,25
2 Seasons,,PHO,NBA,,10,18,7,8,,,6,7,,,5,25
2 Seasons,,NYK,NBA,,5,,7,8,,,,,,,,17
