Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,28,LAL,NBA,SG,72,NA,1361,9.1,21.1,0.43,3.5,4.5,0.764,1.2,2.8,4,4.7,1.7,0.1,5.5,21.6,NA,NA,101
1974-75,29,LAL,NBA,SF,46,NA,1016,9.7,23.2,0.419,3.1,4.1,0.742,1.1,2.7,3.8,5.4,1.6,0.2,5.7,22.5,NA,NA,103
1975-76,30,TOT,NBA,SG,62,NA,813,6.5,16.8,0.389,3.1,4.3,0.714,0.9,1.9,2.8,3.2,1.2,0.3,6.3,16.1,NA,NA,103
1975-76,30,LAL,NBA,SG,2,NA,23,9.7,25.1,0.385,1.9,5.8,0.333,1.9,3.9,5.8,0,1.9,1.9,9.7,21.3,NA,NA,99
1975-76,30,PHO,NBA,SG,60,NA,790,6.4,16.6,0.389,3.1,4.3,0.73,0.9,1.8,2.7,3.3,1.2,0.3,6.2,16,NA,NA,103
Career,NA,,NBA,,180,NA,3190,8.6,20.7,0.418,3.2,4.4,0.745,1.1,2.6,3.6,4.5,1.6,0.2,5.7,20.5,NA,NA,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,120,NA,2400,9.3,22,0.425,3.3,4.4,0.75,1.2,2.8,3.9,4.9,1.7,0.1,5.6,22,NA,NA,102
1 season,NA,PHO,NBA,,60,NA,790,6.4,16.6,0.389,3.1,4.3,0.73,0.9,1.8,2.7,3.3,1.2,0.3,6.2,16,NA,NA,103
