Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,22,SDR,NBA,SG,80,NA,1263,7.1,18.8,0.379,3.6,5.8,0.634,NA,NA,5,3.9,NA,NA,5.8,17.9
1968-69,23,SDR,NBA,SG,56,NA,1027,7.1,17.5,0.406,3.2,4.7,0.672,NA,NA,3.9,4.8,NA,NA,5.1,17.3
1969-70,24,SDR,NBA,SF,36,NA,474,5.7,13.7,0.417,3,4.2,0.727,NA,NA,4.3,6.5,NA,NA,5.2,14.4
1970-71,25,LAL,NBA,SG,54,NA,506,7.5,18.1,0.413,4,6.2,0.644,NA,NA,3.8,5.1,NA,NA,6,18.9
1971-72,26,LAL,NBA,SG,67,NA,926,7.7,17.1,0.447,2.1,2.9,0.743,NA,NA,4.9,2.9,NA,NA,4.3,17.5
1972-73,27,LAL,NBA,SG,55,NA,801,7.5,17.5,0.428,2.9,3.7,0.793,NA,NA,2.9,3.6,NA,NA,5.7,17.9
1973-74,28,LAL,NBA,SG,72,NA,1361,7.6,17.6,0.43,2.9,3.8,0.764,1,2.4,3.4,3.9,1.4,0.1,4.6,18.1
1974-75,29,LAL,NBA,SF,46,NA,1016,7.8,18.5,0.419,2.4,3.3,0.742,0.9,2.1,3,4.3,1.3,0.1,4.5,18
1975-76,30,TOT,NBA,SG,62,NA,813,5.2,13.3,0.389,2.4,3.4,0.714,0.7,1.5,2.2,2.5,1,0.3,5,12.8
1975-76,30,LAL,NBA,SG,2,NA,23,7.8,20.3,0.385,1.6,4.7,0.333,1.6,3.1,4.7,0,1.6,1.6,7.8,17.2
1975-76,30,PHO,NBA,SG,60,NA,790,5.1,13.1,0.389,2.5,3.4,0.73,0.7,1.5,2.1,2.6,1,0.2,4.9,12.7
Career,NA,,NBA,,528,NA,8187,7.1,17.2,0.414,2.9,4.2,0.705,0.9,2.1,3.8,4,1.3,0.1,5.1,17.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,296,NA,4633,7.6,17.8,0.428,2.8,3.8,0.737,1,2.3,3.6,3.9,1.4,0.1,4.9,18
3 seasons,NA,SDR,NBA,,172,NA,2764,6.9,17.4,0.394,3.4,5.1,0.66,NA,NA,4.5,4.7,NA,NA,5.5,17.1
1 season,NA,PHO,NBA,,60,NA,790,5.1,13.1,0.389,2.5,3.4,0.73,0.7,1.5,2.1,2.6,1,0.2,4.9,12.7
