,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1953-54,24,BOS,NBA,,2,12,1,1,,2,5,5
1955-56,26,BOS,NBA,,3,9,2,2,,4,3,8
Career,,,,,3,12,2,2,,4,5,8
