Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,BOS,NBA,SG,59,NA,641,60,191,0.314,14,25,0.56,100,55,116,134
1955-56,26,BOS,NBA,SG,72,NA,1451,207,533,0.388,93,118,0.788,243,174,184,507
Career,NA,,NBA,,131,NA,2092,267,724,0.369,107,143,0.748,343,229,300,641
