Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Scott English,,1,0,-0.2
Chris King,85.1,1.1,0,-0.1
Ivano Newbill,77.8,1.1,0.1,-0.1
Randolph Keys,74.8,1,0.3,-0.2
Michael Young,73.5,1.1,0,0
Aaron Williams,70.8,1.1,-0.1,-0.1
Anthony Miller,68.4,1.2,0,-0.1
Glenn McDonald,67.7,1.1,0.2,-0.2
Corey Brewer,67.4,1,0.3,-0.2
Bob Arnzen,66.8,1,0.3,-0.1
Mark Pope,63.9,1.3,0,-0.1
