Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,PHO,NBA,SF,29,NA,6.8,1.2,3.2,0.387,NA,NA,NA,1.2,3.2,0.387,0.387,0.7,1,0.724,NA,NA,1.5,0.5,NA,NA,NA,1.3,3.2
1973-74,23,VIR,ABA,SF,5,NA,9.6,0.6,3,0.2,0,0,NA,0.6,3,0.2,0.2,0.8,0.8,1,0.6,2.6,3.2,0.8,0.6,0,1.8,1.8,2
1974-75,24,SDA,ABA,SF,71,NA,18.5,3,7,0.425,0,0.1,0.1,2.9,6.8,0.432,0.426,1,1.3,0.775,1.8,3.3,5.1,1.2,0.7,0.3,1.2,1.6,6.9
Career,NA,,TOT,,105,NA,14.9,2.4,5.7,0.414,0,0.1,0.1,2.4,5.6,0.419,0.414,0.9,1.2,0.77,1.8,3.2,4,1,0.7,0.3,1.3,1.5,5.6
,NA,,ABA,,76,NA,17.9,2.8,6.7,0.418,0,0.1,0.1,2.8,6.6,0.425,0.419,1,1.2,0.785,1.8,3.2,5,1.2,0.7,0.3,1.3,1.6,6.6
,NA,,NBA,,29,NA,6.8,1.2,3.2,0.387,NA,NA,NA,1.2,3.2,0.387,0.387,0.7,1,0.724,NA,NA,1.5,0.5,NA,NA,NA,1.3,3.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SDA,ABA,,71,NA,18.5,3,7,0.425,0,0.1,0.1,2.9,6.8,0.432,0.426,1,1.3,0.775,1.8,3.3,5.1,1.2,0.7,0.3,1.2,1.6,6.9
1 season,NA,PHO,NBA,,29,NA,6.8,1.2,3.2,0.387,NA,NA,NA,1.2,3.2,0.387,0.387,0.7,1,0.724,NA,NA,1.5,0.5,NA,NA,NA,1.3,3.2
1 season,NA,VIR,ABA,,5,NA,9.6,0.6,3,0.2,0,0,NA,0.6,3,0.2,0.2,0.8,0.8,1,0.6,2.6,3.2,0.8,0.6,0,1.8,1.8,2
