,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,KEN,ABA,,5,,0,,,,3,4,,,,,,,,,13
1972-73,23,KEN,ABA,,9,,1,,,,4,6,,,,,,,,,19
Career,,,,,9,,1,,,,4,6,,,,,,,,,19
