Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,23,KEN,ABA,SG,12,37,22.9,0.581,0,0.5,NA,NA,16.3,8.3,NA,NA,6.4,17.6,NA,0.1,0.1,0.2,0.204
Career,NA,,ABA,,12,37,22.9,0.581,0,0.5,NA,NA,16.3,8.3,NA,NA,6.4,17.6,NA,0.1,0.1,0.2,0.204
