Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,23,MNL,BAA,NA,10,NA,NA,0.424,0.584,NA,NA,NA,NA,NA,0.4,0.5,0.9,NA
1949-50,24,MNL,NBA,NA,12,NA,NA,0.374,0.299,NA,NA,NA,NA,NA,-0.1,0.8,0.7,NA
1950-51,25,MNL,NBA,NA,7,NA,NA,0.467,0.5,NA,NA,NA,NA,NA,0.2,0.1,0.3,NA
Career,NA,,TOT,NA,29,NA,NA,0.409,0.438,NA,NA,NA,NA,NA,0.5,1.4,1.9,NA
,NA,,NBA,NA,19,NA,NA,0.4,0.353,NA,NA,NA,NA,NA,0.1,1,1.1,NA
,NA,,BAA,NA,10,NA,NA,0.424,0.584,NA,NA,NA,NA,NA,0.4,0.5,0.9,NA
