,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,20,LAL,NBA,PF,1,14,.333,9.7,1.000,.333,.333,.000,.333,.000,.333,.000,1.000,,.000,,.000,.000,0,,,,0,0
2015-16,21,LAL,NBA,PF,81,2286,.429,6.7,.957,.474,.248,.079,.156,.043,.436,.568,.362,.227,.254,.278,.451,.077,60,.700,.111,.000,0,0
2016-17,22,LAL,NBA,PF,74,2132,.488,7.1,.918,.437,.334,.062,.085,.082,.507,.651,.368,.500,.318,.270,.489,.067,50,.941,.063,.500,0,0
2017-18,23,LAL,NBA,C,82,2190,.558,4.9,.950,.545,.315,.041,.048,.050,.575,.728,.389,.351,.256,.222,.534,.116,99,1.000,.111,.400,2,0
2018-19,24,NOP,NBA,PF,73,2232,.524,8.3,.821,.446,.274,.062,.039,.179,.564,.689,.426,.412,.333,.344,.490,.075,78,.910,.164,.344,0,0
2019-20,25,NYK,NBA,PF,64,2080,.460,10.5,.770,.358,.235,.097,.081,.230,.515,.631,.424,.439,.358,.277,.404,.056,51,.938,.169,.385,0,0
Career,,,NBA,,375,10934,.493,7.6,.876,.450,.279,.069,.079,.124,.521,.659,.396,.388,.298,.295,.477,.078,338,.917,.147,.357,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,238,6622,.493,6.2,.943,.488,.299,.060,.095,.057,.507,.655,.375,.344,.271,.257,.496,.088,209,.892,.090,.308,2,0
1 season,,NOP,NBA,,73,2232,.524,8.3,.821,.446,.274,.062,.039,.179,.564,.689,.426,.412,.333,.344,.490,.075,78,.910,.164,.344,0,0
1 season,,NYK,NBA,,64,2080,.460,10.5,.770,.358,.235,.097,.081,.230,.515,.631,.424,.439,.358,.277,.404,.056,51,.938,.169,.385,0,0
