Season,Team,Lg,Salary
2014-15,Los Angeles Lakers,NBA,"$2,997,360"
2015-16,Los Angeles Lakers,NBA,"$3,132,240"
2016-17,Los Angeles Lakers,NBA,"$3,267,120"
2017-18,Los Angeles Lakers,NBA,"$4,149,242"
2018-19,New Orleans Pelicans,NBA,"$8,641,000"
Career,(may be incomplete),,"$22,186,962"
