,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,20,LAL,NBA,PF,1,14,,,,100%,,-69.5,-62.6,1,0,1,0,0,0,0,0,0
2015-16,21,LAL,NBA,PF,81,2286,,,2%,71%,27%,-15.3,-11.8,41,60,97,27,127,4,359,33,81
2016-17,22,LAL,NBA,PF,74,2132,,,,67%,33%,-10.6,-7.4,63,52,103,34,127,5,664,34,74
2017-18,23,LAL,NBA,C,82,2190,,,,51%,49%,-1.3,+0.6,62,67,94,57,207,5,519,56,104
2018-19,24,NOP,NBA,PF,73,2232,,,3%,72%,26%,-0.3,+2.5,62,68,97,52,232,8,555,65,91
2019-20,25,NYK,NBA,PF,64,2080,,,,95%,5%,-5.2,+3.2,65,65,73,38,163,7,502,42,65
Career,,,NBA,,375,10934,,,1%,71%,28%,-6.7,-2.8,294,312,465,208,856,29,2599,230,415
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,238,6622,,,1%,63%,36%,-9.3,-6.4,167,179,295,118,461,14,1542,123,259
1 season,,NOP,NBA,,73,2232,,,3%,72%,26%,-0.3,+2.5,62,68,97,52,232,8,555,65,91
1 season,,NYK,NBA,,64,2080,,,,95%,5%,-5.2,+3.2,65,65,73,38,163,7,502,42,65
