,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1977-78,18,ILLINOIS,27,469,100,234,,,20,27,,84,16,,,,,220,.427,,.741,17.4,8.1,3.1,0.6
1978-79,19,ILLINOIS,30,786,168,405,,,26,49,,170,52,,,,,362,.415,,.531,26.2,12.1,5.7,1.7
1979-80,20,ILLINOIS,35,1215,266,576,,,78,119,,310,71,,,,,610,.462,,.655,34.7,17.4,8.9,2.0
1980-81,21,ILLINOIS,29,1009,219,443,,,62,82,,267,70,,,,,500,.494,,.756,34.8,17.2,9.2,2.4
Career,,,121,3479,753,1658,,,186,277,,831,209,,,,,1692,.454,,.671,28.8,14.0,6.9,1.7
