,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,22,NJN,NBA,42:06,9,18,3,7,8,14,6,8,4,9,11,6,4,1,5,6,25,14.5
2001-02,23,SAS,NBA,25:25,7,12,2,5,6,9,3,6,1,4,4,2,3,2,4,4,16,11.9
2002-03,24,SAS,NBA,41:55,10,18,8,10,8,13,8,10,4,8,11,7,5,3,5,6,28,20.1
2003-04,25,ATL,NBA,51:34,14,30,7,14,11,23,13,14,5,9,11,10,6,2,7,6,42,37.4
2004-05,26,IND,NBA,45:52,12,28,6,12,8,17,12,13,4,10,10,7,4,1,6,6,34,25.4
2005-06,27,IND,NBA,43:55,13,24,5,9,12,20,12,14,4,8,8,7,4,3,6,5,31,27.7
2006-07,28,TOT,NBA,48:43,16,26,5,10,12,18,13,14,5,6,8,12,5,2,7,6,36,30.3
2006-07,28,IND,NBA,41:30,11,19,4,9,9,15,13,14,3,5,7,6,4,2,6,6,27,21.0
2006-07,28,GSW,NBA,48:43,16,26,5,10,12,18,12,13,5,6,8,12,5,2,7,6,36,30.3
2007-08,29,GSW,NBA,53:00,13,27,6,15,10,16,15,17,4,12,12,9,5,2,8,6,41,31.9
2008-09,30,GSW,NBA,53:00,13,25,5,12,11,20,13,13,4,10,11,11,5,4,8,6,35,35.8
2009-10,31,TOT,NBA,48:11,15,28,4,10,12,23,11,12,4,9,11,15,5,3,7,6,43,37.9
2009-10,31,GSW,NBA,47:25,10,23,2,10,8,13,6,9,2,7,8,15,5,2,4,4,23,20.3
2009-10,31,CHA,NBA,48:11,15,28,4,10,12,23,11,12,4,9,11,8,5,3,7,6,43,37.9
2010-11,32,CHA,NBA,45:08,14,26,5,13,11,19,13,15,4,9,10,10,4,3,9,6,39,29.0
2011-12,33,TOT,NBA,44:44,12,20,3,9,9,14,8,9,3,7,9,8,5,2,7,6,34,28.6
2011-12,33,MIL,NBA,44:44,12,20,3,9,9,14,7,8,3,7,9,8,3,2,7,6,34,28.6
2011-12,33,SAS,NBA,31:32,6,15,3,5,6,10,8,9,2,7,9,6,5,2,5,4,17,16.1
2012-13,34,SAS,NBA,34:33,6,11,4,7,4,6,5,6,4,9,11,6,3,2,4,5,15,11.8
2013-14,35,LAC,NBA,22:52,3,8,1,4,3,4,1,2,1,3,3,1,2,1,2,2,6,2.7
Career,,,,53:00,16,30,8,15,12,23,15,17,5,12,12,15,6,4,9,6,43,37.9
4 Seasons,,GSW,NBA,53:00,16,27,6,15,12,20,15,17,5,12,12,15,5,4,8,6,41,35.8
4 Seasons,,SAS,NBA,41:55,10,18,8,10,8,13,8,10,4,9,11,7,5,3,5,6,28,20.1
3 Seasons,,IND,NBA,45:52,13,28,6,12,12,20,13,14,4,10,10,7,4,3,6,6,34,27.7
2 Seasons,,CHA,NBA,48:11,15,28,5,13,12,23,13,15,4,9,11,10,5,3,9,6,43,37.9
1 Season,,ATL,NBA,51:34,14,30,7,14,11,23,13,14,5,9,11,10,6,2,7,6,42,37.4
1 Season,,NJN,NBA,42:06,9,18,3,7,8,14,6,8,4,9,11,6,4,1,5,6,25,14.5
1 Season,,MIL,NBA,44:44,12,20,3,9,9,14,7,8,3,7,9,8,3,2,7,6,34,28.6
1 Season,,LAC,NBA,22:52,3,8,1,4,3,4,1,2,1,3,3,1,2,1,2,2,6,2.7
