,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,NJN,NBA,SF,77,1660,,8%,84%,8%,,-5.1,+1.0,55,41,70,16,59,0,286,8,36
2001-02,23,SAS,NBA,SF,23,227,,4%,96%,,,-3.5,-11.3,7,12,17,4,8,0,23,1,4
2002-03,24,SAS,NBA,SG,80,2254,,63%,37%,,,+4.6,-3.4,78,48,86,21,76,0,401,17,40
2003-04,25,ATL,NBA,SF,80,2940,,2%,84%,14%,,-3.8,+3.8,123,68,96,15,124,0,522,24,51
2004-05,26,IND,NBA,SF,51,1806,,15%,83%,2%,,+4.0,+5.6,49,44,68,18,106,0,271,21,42
2005-06,27,IND,NBA,SG,81,2910,,51%,48%,1%,,+0.1,-6.5,79,71,82,31,142,7,506,21,70
2006-07,28,TOT,NBA,SF-SG,75,2479,,38%,48%,14%,,+2.6,+6.3,80,65,98,17,120,14,661,30,56
2006-07,28,IND,NBA,SG,37,1186,,70%,30%,1%,,-0.4,+3.8,38,25,37,7,52,7,265,14,27
2006-07,28,GSW,NBA,SF,38,1293,,10%,64%,26%,,+5.1,+8.4,42,40,61,10,68,7,396,16,29
2007-08,29,GSW,NBA,SF,73,2855,,1%,60%,39%,,+3.0,+3.7,95,62,84,14,130,11,683,28,65
2008-09,30,GSW,NBA,SF,59,2339,1%,12%,61%,26%,,-3.3,+1.6,130,72,61,5,141,8,841,14,54
2009-10,31,TOT,NBA,SG-PF,81,3129,,53%,36%,9%,1%,+1.7,+4.6,139,62,72,19,177,22,647,39,99
2009-10,31,GSW,NBA,PF,9,300,,,10%,78%,12%,-2.6,+1.2,14,6,6,0,16,0,93,1,10
2009-10,31,CHA,NBA,SG,72,2829,,59%,39%,2%,,+2.2,+2.1,125,56,66,19,161,22,554,38,89
2010-11,32,CHA,NBA,SG,67,2405,,61%,38%,,,-5.6,-2.8,99,61,51,26,120,10,530,21,78
2011-12,33,TOT,NBA,SF,47,1212,,23%,68%,9%,,+1.6,-3.0,61,24,49,8,49,7,262,8,17
2011-12,33,MIL,NBA,SF,26,712,,39%,59%,2%,,-4.5,-6.1,39,14,26,8,27,5,171,5,10
2011-12,33,SAS,NBA,SF,21,500,,,81%,19%,,+10.3,+2.9,22,10,23,0,22,2,91,3,7
2012-13,34,SAS,NBA,SF,55,1075,,,79%,21%,,+5.0,-2.5,43,14,41,6,32,3,179,6,15
2013-14,35,LAC,NBA,SF,9,107,,,38%,53%,9%,+10.4,+3.4,3,1,2,0,0,2,12,0,0
Career,,,NBA,,858,27398,,29%,58%,12%,,+0.2,+0.9,1041,645,877,200,1284,84,5824,238,627
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,GSW,NBA,,179,6787,,6%,59%,34%,1%,+1.0,+3.8,281,180,212,29,355,26,2013,59,158
4 seasons,,SAS,NBA,,179,4056,,35%,57%,8%,,+5.0,-2.8,150,84,167,31,138,5,694,27,66
3 seasons,,IND,NBA,,169,5902,,44%,55%,1%,,+1.2,-0.7,166,140,187,56,300,14,1042,56,139
2 seasons,,CHA,NBA,,139,5234,,60%,39%,1%,,-1.4,-0.1,224,117,117,45,281,32,1084,59,167
1 season,,ATL,NBA,,80,2940,,2%,84%,14%,,-3.8,+3.8,123,68,96,15,124,0,522,24,51
1 season,,NJN,NBA,,77,1660,,8%,84%,8%,,-5.1,+1.0,55,41,70,16,59,0,286,8,36
1 season,,MIL,NBA,,26,712,,39%,59%,2%,,-4.5,-6.1,39,14,26,8,27,5,171,5,10
1 season,,LAC,NBA,,9,107,,,38%,53%,9%,+10.4,+3.4,3,1,2,0,0,2,12,0,0
