Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,23,PHO,NBA,C,62,614,14.4,0.56,0.02,0.323,11,11.8,11.4,3.8,1.4,2.9,13.9,17.2,NA,0.6,0.8,1.4,0.109,NA,0.2,0.3,0.5,0.4
1989-90,24,PHO,NBA,C,60,612,13.5,0.541,0.005,0.462,15.1,12.3,13.6,3.8,1.6,2,16.7,19,NA,0.4,0.8,1.2,0.094,NA,-1.3,-0.1,-1.4,0.1
1990-91,25,PHO,NBA,C,46,587,13.8,0.552,0.035,0.486,10.4,12.9,11.7,5.9,1.9,4.2,15.5,14.4,NA,0.5,0.9,1.4,0.116,NA,-0.6,1.3,0.7,0.4
1991-92,26,PHO,NBA,PF,80,2483,13.8,0.556,0.01,0.272,9.5,14.7,12.2,7.4,0.9,2.7,13.8,17.2,NA,2.7,3,5.7,0.11,NA,-0.4,0.2,-0.2,1.1
1992-93,27,PHI,NBA,PF,81,2104,12,0.519,0.08,0.338,8,13.1,10.5,8.9,0.9,2.5,14.9,16.6,NA,0.7,1.3,2,0.046,NA,-1.9,-0.8,-2.7,-0.4
1993-94,28,PHI,NBA,PF,80,2336,11.5,0.512,0.32,0.282,5.5,13.5,9.5,6,1.3,2.1,10.2,14.6,NA,1.3,1.3,2.6,0.054,NA,-1,-0.6,-1.6,0.2
1994-95,29,PHI,NBA,PF,42,446,6.4,0.397,0.179,0.513,9.9,13.4,11.6,3.9,1.2,2.5,18,11.7,NA,-0.4,0.3,-0.1,-0.006,NA,-4.7,-0.6,-5.3,-0.4
1995-96,30,TOT,NBA,PF,30,254,12,0.515,0.123,0.138,9,12.1,10.5,5.3,0.8,3.9,12.7,13.7,NA,0.1,0.2,0.3,0.062,NA,-0.8,-0.1,-1,0.1
1995-96,30,PHI,NBA,PF,8,87,9.1,0.492,0.056,0.167,7.8,9.5,8.6,3.7,1.2,2.5,13.4,11.5,NA,0,0,0,0.015,NA,-2.1,-0.9,-3,0
1995-96,30,NJN,NBA,PF,22,167,13.5,0.524,0.149,0.128,9.7,13.5,11.5,6.1,0.6,4.6,12.4,14.8,NA,0.1,0.2,0.3,0.087,NA,-0.2,0.3,0.1,0.1
Career,NA,,NBA,,481,9436,12.4,0.531,0.107,0.322,8.7,13.5,11.1,6.6,1.1,2.6,13.7,16,NA,6,8.6,14.6,0.074,NA,-1.1,-0.2,-1.4,1.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,248,4296,13.8,0.554,0.014,0.331,10.6,13.7,12.2,6.2,1.2,2.8,14.4,17.1,NA,4.3,5.4,9.7,0.108,NA,-0.5,0.3,-0.2,2
4 seasons,NA,PHI,NBA,,211,4973,11.2,0.508,0.198,0.319,7,13.3,10.1,7,1.1,2.3,13,15.1,NA,1.6,3,4.6,0.044,NA,-1.7,-0.7,-2.4,-0.6
1 season,NA,NJN,NBA,,22,167,13.5,0.524,0.149,0.128,9.7,13.5,11.5,6.1,0.6,4.6,12.4,14.8,NA,0.1,0.2,0.3,0.087,NA,-0.2,0.3,0.1,0.1
