Season,Team,Lg,Salary
1988-89,Phoenix Suns,NBA,"$600,000"
1990-91,Phoenix Suns,NBA,"$675,000"
1991-92,Phoenix Suns,NBA,"$675,000"
1992-93,Philadelphia 76ers,NBA,"$900,000"
1993-94,Philadelphia 76ers,NBA,"$1,550,000"
1994-95,Philadelphia 76ers,NBA,"$1,750,000"
1995-96,New Jersey Nets,NBA,"$1,950,000"
Career,(may be incomplete),,"$8,100,000"
