,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,SAC,NBA,PF,59,698,,,2%,91%,7%,+0.6,-6.7,6,14,18,5,34,0,41,9,22
2001-02,31,SAC,NBA,PF,56,722,,,,88%,12%,+5.0,-3.7,13,11,32,3,21,0,72,6,6
2002-03,32,SAC,NBA,PF,27,229,,,9%,70%,22%,-2.6,-9.9,2,2,9,1,7,0,17,3,5
2004-05,34,CHI,NBA,PF,2,21,,,,80%,20%,-3.3,-4.5,0,0,2,0,3,0,0,1,0
Career,,,NBA,,144,1670,,,2%,87%,11%,+2.0,-5.8,21,27,61,9,65,0,130,19,33
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,142,1649,,,2%,87%,11%,+2.1,-5.8,21,27,59,9,62,0,130,18,33
1 season,,CHI,NBA,,2,21,,,,80%,20%,-3.3,-4.5,0,0,2,0,3,0,0,1,0
