,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,SAC,NBA,PF,59,698,.496,7.2,1.000,.446,.194,.132,.227,.000,.496,.676,.383,.406,.291,,.642,.103,24,,,,0,0
2001-02,31,SAC,NBA,PF,56,722,.469,8.6,.988,.424,.131,.139,.294,.012,.475,.692,.281,.324,.319,.000,.548,.102,24,,.000,,0,0
2002-03,32,SAC,NBA,PF,27,229,.444,8.8,1.000,.389,.139,.181,.292,.000,.444,.607,.500,.231,.333,,.594,.097,4,,,,0,0
2004-05,34,CHI,NBA,PF,2,21,.500,7.8,1.000,.500,.000,.333,.167,.000,.500,1.000,,.000,.000,,.667,.000,0,,,,0,0
Career,,,NBA,,144,1670,.478,8.0,.995,.430,.158,.143,.264,.005,.480,.679,.360,.333,.309,.000,.596,.101,52,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,142,1649,.478,8.0,.995,.429,.159,.141,.265,.005,.480,.675,.360,.342,.311,.000,.596,.102,52,,.000,,0,0
1 season,,CHI,NBA,,2,21,.500,7.8,1.000,.500,.000,.333,.167,.000,.500,1.000,,.000,.000,,.667,.000,0,,,,0,0
