Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1998-99,28,SAC,NBA,PF,3,31,9.5,0.417,0,0,7.4,7.7,7.5,6.6,5.2,0,20,22.2,NA,-0.1,0,0,-0.059,NA,-3.2,-0.6,-3.8,0
1999-00,29,SAC,NBA,PF,4,34,16.2,0.465,0,0.444,12.6,20.8,16.8,0,1.5,0,0,14.3,NA,0.1,0,0.1,0.087,NA,2.9,-2.8,0.1,0
2000-01,30,SAC,NBA,PF,3,17,20.6,0.415,0,0.125,23.9,12.1,18.1,0,5.9,8,10.6,23.1,NA,0,0.1,0.1,0.151,NA,-1.8,1.6,-0.2,0
2001-02,31,SAC,NBA,PF,5,20,10.1,0.773,0,0.667,5.5,5.2,5.4,0,0,0,0,8.5,NA,0.1,0,0.1,0.183,NA,-2.5,0.4,-2.2,0
2002-03,32,SAC,NBA,PF,6,15,19.5,0.461,0,0.5,22.3,36.5,29.5,0,0,0,9.3,31.3,NA,0,0,0,0.098,NA,-1.4,-6,-7.4,0
2004-05,34,CHI,NBA,PF,5,28,0.6,0.521,0,1,0,11.9,5.7,5.1,0,0,0,4.3,NA,0,0,0,0.053,NA,-8.8,1.3,-7.5,0
Career,NA,,NBA,,26,145,11.8,0.472,0,0.31,10.4,14.8,12.6,2.4,2.2,0.9,9.5,16.1,NA,0.1,0.1,0.2,0.071,NA,-2.4,-0.9,-3.3,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAC,NBA,,21,117,14.4,0.468,0,0.275,12.9,15.4,14.2,1.8,2.7,1.2,10,18.9,NA,0.1,0.1,0.2,0.075,NA,-0.9,-1.5,-2.3,0
1 season,NA,CHI,NBA,,5,28,0.6,0.521,0,1,0,11.9,5.7,5.1,0,0,0,4.3,NA,0,0,0,0.053,NA,-8.8,1.3,-7.5,0
