Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
John Morton,,1.5,-0.1,-0.9
Kareem Rush,49.9,1.5,0.1,-0.6
Erick Strickland,32.1,1.3,0.3,-0.9
Bryce Drew,23.2,1.3,-0.1,-0.4
Tony Dumas,23.2,1.6,0,-0.3
Orlando Johnson,19.4,1.5,0.1,-0.2
Em Bryant,18.4,2,0.1,-0.7
Doug Christie,17.4,1.4,0.1,-0.3
David Wingate,17.2,1.4,0.2,-0.5
Greg Grant,13.7,1.4,0,-0.1
Mike Evans,8.5,1.6,0.1,-0.1
