Season,Team,Lg,Salary
1990-91,Cleveland Cavaliers,NBA,"$350,000"
1991-92,Cleveland Cavaliers,NBA,"$450,000"
1999-00,Golden State Warriors,NBA,"$6,735"
Career,(may be incomplete),,"$806,735"
