Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1961-62,23,TOT,NBA,PG,59,2016,13,0.496,0.241,NA,NA,NA,NA,NA,2.5,1.6,4.1,0.098
1961-62,23,BOS,NBA,PG,5,47,17.4,0.49,0.207,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.189
1961-62,23,NYK,NBA,PG,54,1969,12.9,0.496,0.243,NA,NA,NA,NA,NA,2.4,1.5,3.9,0.096
1962-63,24,NYK,NBA,PG,74,1488,13.8,0.487,0.277,NA,NA,NA,NA,NA,1.4,0.7,2.1,0.068
1963-64,25,NYK,NBA,PG,76,1379,13,0.471,0.304,NA,NA,NA,NA,NA,1,0.1,1.1,0.038
1964-65,26,BAL,NBA,PG,25,172,5.7,0.371,0.205,NA,NA,NA,9.4,NA,-0.3,0,-0.3,-0.077
Career,NA,,NBA,,234,5055,13,0.481,0.269,NA,NA,NA,9.4,NA,4.6,2.4,7,0.067
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,204,4836,13.2,0.485,0.273,NA,NA,NA,NA,NA,4.9,2.3,7.1,0.071
1 season,NA,BAL,NBA,,25,172,5.7,0.371,0.205,NA,NA,NA,9.4,NA,-0.3,0,-0.3,-0.077
1 season,NA,BOS,NBA,,5,47,17.4,0.49,0.207,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.189
