Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,25,DEN,NBA,C,1,0,10:00,2,4,0.5,0,0,NA,0,0,NA,1,2,1,1,0,2,0,4
1994-95,28,DEN,NBA,C,1,0,20:00,6,8,0.75,0,0,NA,0,0,NA,3,8,1,0,4,0,3,12
1995-96,29,DEN,NBA,C,1,0,11:00,2,4,0.5,0,0,NA,0,0,NA,6,9,0,0,0,3,3,4
1996-97,30,ATL,NBA,C,1,1,15:00,1,5,0.2,0,0,NA,1,2,0.5,2,8,0,0,1,1,0,3
1997-98,31,ATL,NBA,C,1,1,19:00,4,5,0.8,0,0,NA,1,2,0.5,1,7,0,0,1,0,3,9
1999-00,33,ATL,NBA,C,1,0,16:00,2,4,0.5,0,0,NA,0,0,NA,2,8,0,0,0,2,0,4
2000-01,34,ATL,NBA,C,1,0,28:00,2,2,1,0,0,NA,2,2,1,3,22,0,2,3,2,5,6
2001-02,35,PHI,NBA,C,1,1,21:00,3,5,0.6,0,0,NA,2,2,1,6,10,0,0,1,2,0,8
Career,NA,,NBA,,8,3,140,22,37,0.595,0,0,NA,6,8,0.75,24,74,2,3,10,12,14,50
