Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1991-92,25,DEN,NBA,C,71,2716,16.5,0.54,0,0.575,11.9,23.3,17.3,8.6,0.8,4.8,18.8,20.1,NA,1.3,3.6,4.8,0.086,NA,-0.6,0.6,0,1.4
1992-93,26,DEN,NBA,C,82,3029,17.2,0.567,0,0.63,11.9,25.5,18.7,6.8,0.7,5.7,17.8,16.3,NA,3.3,5.5,8.8,0.139,NA,0,1.6,1.6,2.7
1993-94,27,DEN,NBA,C,82,2853,17.9,0.59,0.002,0.684,11.5,25.8,18.9,6.6,1,7.4,19.8,15.6,NA,2.9,6.4,9.4,0.158,NA,0.1,3,3.2,3.7
1994-95,28,DEN,NBA,C,82,3100,17,0.595,0,0.604,12.7,26.7,19.9,5.5,0.7,7.5,19.5,14.4,NA,3.5,5.2,8.7,0.135,NA,0,1.8,1.9,3
1995-96,29,DEN,NBA,C,74,2713,17.1,0.562,0.002,0.622,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,NA,2.6,5,7.6,0.134,NA,-0.7,2.8,2.1,2.8
1996-97,30,ATL,NBA,C,80,2973,19,0.584,0,0.602,11,25.9,18.6,6.4,0.9,7,16.9,17.4,NA,4.7,6.6,11.3,0.183,NA,0.3,2.4,2.7,3.5
1997-98,31,ATL,NBA,C,82,2917,19.8,0.584,0,0.608,11.5,25.6,18.8,4.8,0.6,6.6,15.1,17.6,NA,5.6,5.2,10.8,0.177,NA,1.2,1.4,2.6,3.4
1998-99,32,ATL,NBA,C,50,1829,18.8,0.584,0,0.843,12.4,26.5,19.5,5.7,0.5,6,16.9,14.3,NA,3.7,4.2,7.9,0.206,NA,1.3,2.5,3.7,2.6
1999-00,33,ATL,NBA,C,82,2984,19.4,0.621,0,0.735,11.2,31.3,21.2,5.4,0.5,5.9,18.7,13.8,NA,5.6,4.3,9.9,0.16,NA,0.9,1.5,2.4,3.3
2000-01,34,TOT,NBA,C,75,2591,17.5,0.547,0,0.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,NA,3.4,4.7,8.1,0.151,NA,0.4,1.3,1.7,2.4
2000-01,34,ATL,NBA,C,49,1716,16.5,0.528,0,0.435,12.1,33,22.5,5,0.6,5.7,17.9,13.4,NA,1.5,3,4.5,0.125,NA,-0.1,1.4,1.4,1.5
2000-01,34,PHI,NBA,C,26,875,19.6,0.58,0,0.678,15.7,25.7,20.8,4.1,0.5,5.5,16.5,16.2,NA,1.9,1.8,3.7,0.201,NA,1.3,1,2.3,1
2001-02,35,PHI,NBA,C,80,2907,16,0.574,0,0.568,10,23.5,16.8,4.8,0.5,5,16.3,15.1,NA,4.1,5.5,9.6,0.158,NA,-0.5,1.3,0.7,2
2002-03,36,NJN,NBA,C,24,514,11.2,0.445,0,0.42,12,22,17,5.8,0.4,5.4,18,16.6,NA,-0.2,1,0.8,0.076,NA,-3.7,0.3,-3.4,-0.2
2003-04,37,NYK,NBA,C,65,1494,14.3,0.523,0,0.403,11.4,22.2,16.9,2.7,0.6,6.2,13.5,12.5,NA,1.6,2.1,3.8,0.122,NA,-0.9,1,0.1,0.8
2004-05,38,HOU,NBA,C,80,1212,16.4,0.575,0,0.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,NA,2,2.7,4.7,0.186,NA,-0.8,1.7,0.9,0.9
2005-06,39,HOU,NBA,C,64,955,12.7,0.626,0,0.958,12.5,24.9,18.8,0.7,1,4.9,20.6,8.5,NA,1.3,1.8,3.1,0.156,NA,-2.3,1.5,-0.8,0.3
