Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,25,DEN,NBA,C,71,71,2716,428,869,0.493,0,0,NA,428,869,0.493,0.493,321,500,0.642,316,554,870,156,43,210,252,273,1177
1992-93,26,DEN,NBA,C,82,82,3029,398,781,0.51,0,0,NA,398,781,0.51,0.51,335,492,0.681,344,726,1070,147,43,287,216,284,1131
1993-94,27,DEN,NBA,C,82,82,2853,365,642,0.569,0,1,0,365,641,0.569,0.569,256,439,0.583,286,685,971,127,59,336,206,262,986
1994-95,28,DEN,NBA,C,82,82,3100,349,628,0.556,0,0,NA,349,628,0.556,0.556,248,379,0.654,319,710,1029,113,40,321,192,284,946
1995-96,29,DEN,NBA,C,74,74,2713,284,569,0.499,0,1,0,284,568,0.5,0.499,246,354,0.695,249,622,871,108,38,332,150,258,814
1996-97,30,ATL,NBA,C,80,80,2973,380,721,0.527,0,0,NA,380,721,0.527,0.527,306,434,0.705,268,661,929,110,49,264,186,249,1066
1997-98,31,ATL,NBA,C,82,82,2917,399,743,0.537,0,0,NA,399,743,0.537,0.537,303,452,0.67,276,656,932,82,34,277,168,254,1101
1998-99,32,ATL,NBA,C,50,50,1829,173,338,0.512,0,0,NA,173,338,0.512,0.512,195,285,0.684,192,418,610,57,16,147,94,145,541
1999-00,33,ATL,NBA,C,82,82,2984,322,573,0.562,0,0,NA,322,573,0.562,0.562,298,421,0.708,304,853,1157,105,27,269,174,248,942
2000-01,34,TOT,NBA,C,75,75,2591,269,556,0.484,0,0,NA,269,556,0.484,0.484,211,291,0.725,307,708,1015,76,29,203,144,204,749
2000-01,34,ATL,NBA,C,49,49,1716,169,354,0.477,0,0,NA,169,354,0.477,0.477,107,154,0.695,188,505,693,54,20,137,92,139,445
2000-01,34,PHI,NBA,C,26,26,875,100,202,0.495,0,0,NA,100,202,0.495,0.495,104,137,0.759,119,203,322,22,9,66,52,65,304
2001-02,35,PHI,NBA,C,80,80,2907,321,641,0.501,0,0,NA,321,641,0.501,0.501,278,364,0.764,254,609,863,83,29,190,156,242,920
2002-03,36,NJN,NBA,C,24,16,514,49,131,0.374,0,0,NA,49,131,0.374,0.374,40,55,0.727,54,99,153,19,4,37,34,54,138
2003-04,37,NYK,NBA,C,65,56,1494,141,295,0.478,0,0,NA,141,295,0.478,0.478,81,119,0.681,145,292,437,25,17,123,54,141,363
2004-05,38,HOU,NBA,C,80,2,1212,108,217,0.498,0,0,NA,108,217,0.498,0.498,106,143,0.741,150,276,426,10,16,101,51,135,322
2005-06,39,HOU,NBA,C,64,23,955,50,95,0.526,0,0,NA,50,95,0.526,0.526,69,91,0.758,100,206,306,4,17,57,35,128,169
2006-07,40,HOU,NBA,C,75,33,1289,85,153,0.556,0,0,NA,85,153,0.556,0.556,60,87,0.69,164,324,488,13,22,76,38,156,230
2007-08,41,HOU,NBA,C,39,25,619,43,80,0.538,0,0,NA,43,80,0.538,0.538,32,45,0.711,68,131,199,5,11,48,17,55,118
2008-09,42,HOU,NBA,C,9,2,96,5,13,0.385,0,0,NA,5,13,0.385,0.385,6,9,0.667,12,21,33,0,0,11,6,11,16
Career,NA,,NBA,,1196,997,36791,4169,8045,0.518,0,2,0,4169,8043,0.518,0.518,3391,4960,0.684,3808,8551,12359,1240,494,3289,2173,3383,11729
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,391,391,14411,1824,3489,0.523,0,2,0,1824,3487,0.523,0.523,1406,2164,0.65,1514,3297,4811,651,223,1486,1016,1361,5054
5 seasons,NA,ATL,NBA,,343,343,12419,1443,2729,0.529,0,0,NA,1443,2729,0.529,0.529,1209,1746,0.692,1228,3093,4321,408,146,1094,714,1035,4095
5 seasons,NA,HOU,NBA,,267,85,4171,291,558,0.522,0,0,NA,291,558,0.522,0.522,273,375,0.728,494,958,1452,32,66,293,147,485,855
2 seasons,NA,PHI,NBA,,106,106,3782,421,843,0.499,0,0,NA,421,843,0.499,0.499,382,501,0.762,373,812,1185,105,38,256,208,307,1224
1 season,NA,NYK,NBA,,65,56,1494,141,295,0.478,0,0,NA,141,295,0.478,0.478,81,119,0.681,145,292,437,25,17,123,54,141,363
1 season,NA,NJN,NBA,,24,16,514,49,131,0.374,0,0,NA,49,131,0.374,0.374,40,55,0.727,54,99,153,19,4,37,34,54,138
