,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,34,TOT,NBA,C,75,2591,,,,,100%,+1.1,+2.5,35,36,99,38,113,0,170,26,47
2000-01,34,ATL,NBA,C,49,1716,,,,,100%,-0.6,+9.1,24,19,72,27,65,0,123,17,33
2000-01,34,PHI,NBA,C,26,875,,,,,100%,+4.5,-0.3,11,17,27,11,48,0,47,9,14
2001-02,35,PHI,NBA,C,80,2907,,,,,100%,+4.9,+10.6,14,52,123,45,142,0,175,26,41
2002-03,36,NJN,NBA,C,24,514,,,,,100%,+10.7,+5.5,6,8,28,7,16,0,45,3,16
2003-04,37,NYK,NBA,C,65,1494,,,,,100%,-1.8,-0.3,7,12,78,5,52,0,55,11,24
2004-05,38,HOU,NBA,C,80,1212,,,,,100%,+11.0,+8.9,6,14,72,16,59,0,24,7,16
2005-06,39,HOU,NBA,C,64,955,,,,,100%,-3.3,-2.3,3,9,63,10,36,6,9,5,11
2006-07,40,HOU,NBA,C,75,1289,,,,,100%,+5.6,-0.2,3,12,84,8,34,9,37,5,10
2007-08,41,HOU,NBA,C,39,619,,,,1%,99%,+5.1,-0.6,1,7,40,3,23,4,13,2,15
2008-09,42,HOU,NBA,C,9,96,,,,,100%,0.0,-4.6,1,4,5,1,2,2,0,1,1
Career,,,NBA,,511,11677,,,,,100%,+3.5,+4.0,76,154,592,133,477,21,528,86,181
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,267,4171,,,,,100%,+4.9,+1.8,14,46,264,38,154,21,83,20,53
2 seasons,,PHI,NBA,,106,3782,,,,,100%,+4.8,+8.1,25,69,150,56,190,0,222,35,55
1 season,,NYK,NBA,,65,1494,,,,,100%,-1.8,-0.3,7,12,78,5,52,0,55,11,24
1 season,,ATL,NBA,,49,1716,,,,,100%,-0.6,+9.1,24,19,72,27,65,0,123,17,33
1 season,,NJN,NBA,,24,514,,,,,100%,+10.7,+5.5,6,8,28,7,16,0,45,3,16
