Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Okaro White,,0.6,0.2,0
Donny Marshall,82.2,0.6,0.2,-0.1
Mel Bennett,76.1,0.7,0.1,-0.1
Anthony Frederick,75.9,0.5,0.2,0
Joey Dorsey,75.6,0.8,0.1,0
Joby Wright,74.9,0.6,0,-0.1
Samardo Samuels,74.5,0.7,0,-0.1
Pape Sow,74.1,0.6,0.2,0.1
Ron Grandison,72.2,0.6,0,0
Josh Huestis,71.1,0.5,0.2,0
Alton Ford,70.4,0.8,0.1,-0.1
