Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1954-55,22,ROC,NBA,C,3,28,13.4,0.519,0.071,NA,NA,NA,0,NA,0.1,0.1,0.1,0.23
Career,NA,,NBA,,3,28,13.4,0.519,0.071,NA,NA,NA,0,NA,0.1,0.1,0.1,0.23
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ROC,NBA,,3,28,13.4,0.519,0.071,NA,NA,NA,0,NA,0.1,0.1,0.1,0.23
