,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1958-59,25,BOS,NBA,,1,4,1,2,10,,1,3
Career,,,,,1,4,1,2,10,,1,3
