Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1999-00,24,NJN,NBA,C,31,373,11.8,0.534,0,0.417,11.5,21,16.1,8.7,1.1,3.9,19.8,12.7,NA,0.3,0.4,0.7,0.095,NA,-4.2,0.6,-3.5,-0.1
2000-01,25,NJN,NBA,C,74,1331,10.8,0.512,0,0.51,11.3,20.5,15.8,4.7,1.6,3.3,17.8,10.1,NA,1.1,1.5,2.5,0.091,NA,-3,0.4,-2.6,-0.2
2001-02,26,DAL,NBA,C,31,299,9.9,0.48,0,0.66,13.2,23.1,18.2,4.1,1.7,2.2,19.9,12.2,NA,0.2,0.4,0.5,0.083,NA,-4.3,0.2,-4.1,-0.2
2002-03,27,DAL,NBA,C,17,135,7.4,0.409,0,0.211,8.2,15.5,11.8,5.9,3.8,3.9,22.4,9,NA,0,0.3,0.2,0.088,NA,-5.9,3.9,-2,0
Career,NA,,NBA,,153,2138,10.6,0.507,0,0.496,11.4,20.6,15.9,5.4,1.7,3.3,18.8,10.8,NA,1.5,2.5,4,0.09,NA,-3.6,0.6,-3,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,105,1704,11,0.518,0,0.485,11.4,20.6,15.9,5.6,1.5,3.4,18.3,10.7,NA,1.4,1.9,3.3,0.092,NA,-3.3,0.4,-2.8,-0.4
2 seasons,NA,DAL,NBA,,48,434,9.1,0.463,0,0.536,11.7,20.7,16.2,4.7,2.4,2.7,20.5,11.2,NA,0.1,0.6,0.8,0.084,NA,-4.8,1.3,-3.5,-0.2
