,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,22,GSW,NBA,PF,15,137,.545,2.5,1.000,.705,.250,.023,.023,.000,.545,.710,.091,1.000,.000,,.833,.295,11,,,,0,0
2015-16,23,GSW,NBA,PF,41,262,.536,3.8,.976,.643,.226,.060,.048,.024,.537,.648,.105,.800,.750,.500,.773,.190,15,1.000,.000,,0,0
2016-17,24,GSW,NBA,PF,52,457,.530,5.9,.932,.590,.188,.077,.085,.068,.550,.667,.364,.444,.200,.250,.850,.291,31,1.000,.250,.500,0,0
2017-18,25,PHI,NBA,PF,3,18,.286,24.9,.000,.000,.000,.000,.000,1.000,,,,,,.286,,.000,0,1.000,.143,1.000,0,0
Career,,,NBA,,111,874,.528,5.1,.933,.611,.206,.060,.060,.067,.545,.669,.212,.600,.333,.294,.820,.250,57,1.000,.176,.667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,108,856,.535,4.5,.959,.629,.212,.061,.061,.041,.545,.669,.212,.600,.333,.300,.820,.257,57,1.000,.200,.500,0,0
1 season,,PHI,NBA,,3,18,.286,24.9,.000,.000,.000,.000,.000,1.000,,,,,,.286,,.000,0,1.000,.143,1.000,0,0
