,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,22,GSW,NBA,PF,5,10,.667,2.7,1.000,.333,.667,.000,.000,.000,.667,1.000,.500,,,,1.000,.333,1,,,,0,0
2015-16,23,GSW,NBA,PF,8,38,.500,2.8,1.000,.750,.250,.000,.000,.000,.500,.667,.000,,,,1.000,.500,2,,,,0,0
2016-17,24,GSW,NBA,PF,13,56,.529,11.9,.706,.353,.118,.118,.118,.294,.583,.833,.500,.500,.000,.400,.571,.235,3,1.000,.000,,0,0
Career,,,NBA,,26,104,.542,9.3,.792,.417,.208,.083,.083,.208,.579,.800,.400,.500,.000,.400,.727,.292,6,1.000,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,26,104,.542,9.3,.792,.417,.208,.083,.083,.208,.579,.800,.400,.500,.000,.400,.727,.292,6,1.000,.000,,0,0
