,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,22,GSW,NBA,PF,15,137,,,1%,85%,14%,+9.0,-1.9,2,3,16,1,12,2,4,5,3
2015-16,23,GSW,NBA,PF,41,262,,,8%,45%,47%,-17.2,-30.2,3,7,20,6,17,1,41,3,15
2016-17,24,GSW,NBA,PF,52,457,,,17%,34%,49%,-2.2,-15.7,10,5,25,4,14,0,44,2,11
2017-18,25,PHI,NBA,PF,3,18,,,,79%,21%,-0.1,-4.9,1,0,1,0,1,0,0,0,0
Career,,,NBA,,111,874,,,11%,46%,42%,-4.9,-17.7,16,15,62,11,44,3,89,10,29
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,GSW,NBA,,108,856,,,12%,45%,43%,-5.0,-17.9,15,15,61,11,43,3,89,10,29
1 season,,PHI,NBA,,3,18,,,,79%,21%,-0.1,-4.9,1,0,1,0,1,0,0,0,0
