Season,Team,Lg,Salary
2014-15,Golden State Warriors,NBA,"$167,122"
2015-16,Golden State Warriors,NBA,"$845,059"
2016-17,Golden State Warriors,NBA,"$980,431"
2017-18,Philadelphia 76ers,NBA,< $Minimum
Career,(may be incomplete),,"$1,992,612"
