,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,22,PHI,NBA,SG,5,97,.447,11.2,.868,.316,.158,.211,.184,.132,.394,.500,.333,.250,.429,.800,.692,.026,1,1.000,.200,.000,0,0
2011-12,23,PHI,NBA,SF,13,449,.364,9.3,.961,.351,.188,.221,.201,.039,.378,.500,.241,.382,.290,.000,.518,.039,6,,.333,.000,0,0
2013-14,25,IND,NBA,SF,12,149,.429,15.2,.800,.086,.086,.286,.343,.200,.393,.667,.333,.300,.417,.571,.273,.000,0,1.000,.429,1.000,0,0
2014-15,26,BOS,NBA,SG,4,118,.364,10.8,.909,.273,.159,.341,.136,.091,.350,.333,.286,.467,.167,.500,.214,.000,0,1.000,.250,1.000,0,0
2015-16,27,BOS,NBA,SG,6,214,.365,11.6,.835,.306,.082,.271,.176,.165,.394,.500,.143,.522,.133,.214,.321,.000,0,1.000,.714,.200,0,0
2016-17,28,POR,NBA,SF,4,124,.364,15.3,.545,.182,.152,.182,.061,.455,.389,.333,.400,.500,.000,.333,.429,.030,1,.800,.600,.333,0,0
2017-18,29,POR,NBA,SF,3,87,.364,10.1,.788,.364,.121,.242,.061,.212,.385,.750,.250,.000,.000,.286,.300,.030,1,1.000,.714,.200,0,0
2018-19,30,POR,NBA,PG,16,245,.326,7.6,.978,.348,.217,.370,.043,.022,.311,.438,.100,.353,.000,1.000,.643,.000,0,1.000,1.000,1.000,0,0
Career,,,NBA,,63,1483,.372,10.8,.874,.301,.152,.259,.165,.126,.374,.496,.239,.380,.260,.356,.444,.019,9,.952,.542,.344,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,23,456,.348,10.6,.795,.304,.170,.277,.054,.205,.348,.529,.211,.290,.000,.348,.484,.018,2,.875,.652,.333,0,0
2 seasons,,PHI,NBA,,18,546,.380,9.6,.943,.344,.182,.219,.198,.057,.381,.500,.257,.357,.316,.364,.551,.036,7,1.000,.273,.000,0,0
1 season,,IND,NBA,,12,149,.429,15.2,.800,.086,.086,.286,.343,.200,.393,.667,.333,.300,.417,.571,.273,.000,0,1.000,.429,1.000,0,0
2 seasons,,BOS,NBA,,10,332,.364,11.3,.860,.295,.109,.295,.163,.140,.378,.447,.214,.500,.143,.278,.286,.000,0,1.000,.611,.273,0,0
