,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,22,PHI,NBA,SG,5,97,,42%,54%,4%,,-11.0,-4.2,0,0,7,0,0,2,9,0,8
2011-12,23,PHI,NBA,SF,13,449,,,91%,9%,,-3.8,-10.3,13,12,15,2,22,2,67,6,20
2013-14,25,IND,NBA,SF,12,149,,57%,43%,,,-19.4,-22.5,4,6,6,0,3,1,44,1,2
2014-15,26,BOS,NBA,SG,4,118,,44%,54%,1%,,-7.1,+8.4,6,2,2,0,4,1,42,1,7
2015-16,27,BOS,NBA,SG,6,214,,19%,79%,2%,,-5.3,+2.5,2,15,5,0,8,1,62,2,8
2016-17,28,POR,NBA,SF,4,124,,,89%,9%,2%,-18.5,-1.9,5,2,3,0,5,1,37,0,4
2017-18,29,POR,NBA,SF,3,87,,,99%,1%,,-11.0,-2.9,4,1,5,0,1,1,25,0,2
2018-19,30,POR,NBA,PG,16,245,50%,50%,,,,-1.4,+0.4,8,4,13,1,8,0,88,1,10
Career,,,NBA,,63,1483,8%,23%,64%,4%,,-7.6,-4.9,42,42,56,3,51,9,374,11,61
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,23,456,27%,27%,43%,3%,,-7.8,-0.8,17,7,21,1,14,2,150,1,16
2 seasons,,PHI,NBA,,18,546,,8%,84%,8%,,-5.1,-9.2,13,12,22,2,22,4,76,6,28
1 season,,IND,NBA,,12,149,,57%,43%,,,-19.4,-22.5,4,6,6,0,3,1,44,1,2
2 seasons,,BOS,NBA,,10,332,,28%,71%,1%,,-5.9,+4.6,8,17,7,0,12,2,104,3,15
