Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,22,PHI,NBA,SG,5,0,97,9.8,21.9,0.447,2.3,2.9,0.8,7.5,19,0.394,1.2,1.2,1,2.3,10.9,13.2,2.3,1.7,0.6,0,5.2,23,NA,112,106
2011-12,23,PHI,NBA,SF,13,12,449,6.8,18.6,0.364,0,0.7,0,6.8,17.9,0.378,4,5.8,0.688,1.7,10.2,11.8,3.9,1.5,0.7,3.6,4.4,17.5,NA,82,98
2013-14,25,IND,NBA,SF,12,0,149,5.5,12.8,0.429,1.5,2.6,0.571,4,10.2,0.393,1.8,1.8,1,0,9.5,9.5,6.9,1.5,0,4,3.3,14.2,NA,95,105
2014-15,26,BOS,NBA,SG,4,4,118,7,19.2,0.364,0.9,1.7,0.5,6.1,17.4,0.35,3.5,3.9,0.889,0.9,11.8,12.6,8.3,1.3,0,3.9,4.8,18.3,NA,89,109
2015-16,27,BOS,NBA,SG,6,4,214,7.1,19.4,0.365,0.7,3.2,0.214,6.4,16.2,0.394,3.2,4.1,0.778,1.8,5.9,7.8,6.2,1.8,1.4,3.9,4.3,18,NA,86,100
2016-17,28,POR,NBA,SF,4,4,124,4.5,12.5,0.364,1.9,5.7,0.333,2.6,6.8,0.389,4.5,6.1,0.75,1.1,7.6,8.7,5.7,2.6,0.8,2.6,2.6,15.5,NA,104,114
2017-18,29,POR,NBA,SF,3,3,87,6.7,18.4,0.364,1.1,3.9,0.286,5.6,14.5,0.385,1.1,1.1,1,2.8,3.9,6.7,5.6,1.7,0.6,3.4,4.5,15.6,NA,90,117
2018-19,30,POR,NBA,PG,16,0,245,3.1,9.4,0.326,0.2,0.2,1,2.9,9.2,0.311,2.4,3.1,0.8,2.7,12.2,14.9,7.1,0.6,0.6,2.7,4.5,8.8,NA,99,111
Career,NA,,NBA,,63,27,1483,6,16.3,0.372,0.7,2.1,0.356,5.3,14.2,0.374,3.1,4,0.765,1.7,9.4,11.1,5.6,1.5,0.7,3.2,4.2,15.9,NA,90,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,23,7,456,4.2,12,0.348,0.9,2.5,0.348,3.3,9.5,0.348,2.8,3.5,0.788,2.3,9.3,11.6,6.4,1.4,0.6,2.8,4,12,NA,98,113
2 seasons,NA,PHI,NBA,,18,12,546,7.3,19.2,0.38,0.4,1.1,0.364,6.9,18.1,0.381,3.5,5,0.7,1.8,10.3,12.1,3.6,1.5,0.7,3,4.5,18.5,NA,87,99
1 season,NA,IND,NBA,,12,0,149,5.5,12.8,0.429,1.5,2.6,0.571,4,10.2,0.393,1.8,1.8,1,0,9.5,9.5,6.9,1.5,0,4,3.3,14.2,NA,95,105
2 seasons,NA,BOS,NBA,,10,8,332,7,19.3,0.364,0.7,2.7,0.278,6.3,16.6,0.378,3.3,4,0.815,1.5,7.9,9.4,6.9,1.6,0.9,3.9,4.5,18.1,NA,87,103
