,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,NJN,NBA,PG,8,152,100%,,,,,-13.6,-8.3,7,2,3,1,3,0,51,1,4
2001-02,23,MEM,NBA,PG,23,384,100%,,,,,-19.8,-12.8,19,12,11,3,11,0,104,1,3
2003-04,25,POR,NBA,PG,22,157,82%,18%,,,,-6.0,-4.5,8,2,6,1,7,0,34,1,2
2004-05,26,IND,NBA,PG,73,1021,100%,,,,,-4.6,-7.3,29,21,42,6,29,0,197,4,19
2005-06,27,IND,NBA,PG,41,122,100%,,,,,+5.3,+3.7,7,1,7,0,9,0,26,1,4
2007-08,29,TOT,NBA,PG,14,154,99%,1%,,,,-11.1,-3.8,6,2,10,0,4,1,48,1,2
2007-08,29,NJN,NBA,PG,13,149,99%,1%,,,,-11.5,-6.0,5,2,10,0,4,0,45,1,2
2007-08,29,SEA,NBA,PG,1,5,100%,,,,,+2.8,+11.8,1,0,0,0,0,1,3,0,0
2008-09,30,MIL,NBA,PG,6,43,100%,,,,,-24.2,-23.1,1,3,6,0,0,0,25,0,0
Career,,,NBA,,187,2033,99%,1%,,,,-8.6,-7.6,77,43,85,11,63,1,485,9,34
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,IND,NBA,,114,1143,100%,,,,,-3.5,-6.1,36,22,49,6,38,0,223,5,23
1 season,,MEM,NBA,,23,384,100%,,,,,-19.8,-12.8,19,12,11,3,11,0,104,1,3
1 season,,POR,NBA,,22,157,82%,18%,,,,-6.0,-4.5,8,2,6,1,7,0,34,1,2
2 seasons,,NJN,NBA,,21,301,100%,,,,,-12.6,-7.1,12,4,13,1,7,0,96,2,6
1 season,,MIL,NBA,,6,43,100%,,,,,-24.2,-23.1,1,3,6,0,0,0,25,0,0
1 season,,SEA,NBA,,1,5,100%,,,,,+2.8,+11.8,1,0,0,0,0,1,3,0,0
