Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,22,NJN,NBA,PG,8,0,152,5.5,14.1,0.39,1,3.1,0.333,4.5,11,0.406,1.4,1.7,0.8,0,3.1,3.1,8.3,1.4,0.3,3.4,3.1,13.4,NA,91,109
2001-02,23,MEM,NBA,PG,23,5,384,5.4,12.6,0.424,1,3,0.318,4.4,9.6,0.457,4.3,5.4,0.795,1,2.9,3.8,6.7,1.5,0.4,4.7,5.2,15.9,NA,95,110
2003-04,25,POR,NBA,PG,22,0,157,5.3,12.8,0.417,1.1,2.8,0.375,4.3,9.9,0.429,6,7.1,0.85,1.4,4.6,6,5.7,3.2,0.4,4.3,5.7,17.7,NA,104,104
2004-05,26,IND,NBA,PG,73,3,1021,4.4,13,0.335,1.9,6.3,0.308,2.4,6.7,0.36,3.8,4.4,0.877,0.9,5.2,6,4.5,3.2,0.3,3.2,5.7,14.5,NA,95,103
2005-06,27,IND,NBA,PG,41,0,122,4.4,19.7,0.222,3.1,10.1,0.304,1.3,9.7,0.136,7.9,10.1,0.783,0,6.6,6.6,5.3,4.8,0.4,3.9,5.7,19.7,NA,85,97
2007-08,29,TOT,NBA,PG,14,1,154,4.1,10.5,0.387,1.7,5.1,0.333,2.4,5.4,0.438,3.1,3.1,1,0.3,7.1,7.5,7.5,2.4,0.7,3.1,6.1,12.9,NA,105,107
2007-08,29,NJN,NBA,PG,13,1,149,4.2,10.2,0.414,1.8,4.9,0.357,2.5,5.3,0.467,3.2,3.2,1,0.4,7.4,7.7,7.4,2.5,0.7,2.8,6.3,13.4,NA,111,107
2007-08,29,SEA,NBA,PG,1,0,5,0,19.9,0,0,10,0,0,10,0,0,0,NA,0,0,0,10,0,0,10,0,0,NA,17,118
2008-09,30,MIL,NBA,PG,6,0,43,7.2,10.9,0.667,2.4,3.6,0.667,4.8,7.2,0.667,0,0,NA,0,4.8,4.8,13.3,3.6,1.2,6,12.1,16.9,NA,116,104
Career,NA,,NBA,,187,9,2033,4.8,13.2,0.361,1.7,5.2,0.32,3.1,7.9,0.388,4,4.7,0.847,0.7,4.8,5.5,5.8,2.8,0.4,3.7,5.6,15.2,NA,96,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,IND,NBA,,114,3,1143,4.4,13.8,0.317,2.1,6.7,0.307,2.3,7.1,0.327,4.3,5,0.856,0.8,5.3,6.1,4.6,3.4,0.3,3.3,5.7,15.1,NA,93,103
1 season,NA,MEM,NBA,,23,5,384,5.4,12.6,0.424,1,3,0.318,4.4,9.6,0.457,4.3,5.4,0.795,1,2.9,3.8,6.7,1.5,0.4,4.7,5.2,15.9,NA,95,110
1 season,NA,POR,NBA,,22,0,157,5.3,12.8,0.417,1.1,2.8,0.375,4.3,9.9,0.429,6,7.1,0.85,1.4,4.6,6,5.7,3.2,0.4,4.3,5.7,17.7,NA,104,104
2 seasons,NA,NJN,NBA,,21,1,301,4.9,12.2,0.4,1.4,4,0.348,3.5,8.2,0.426,2.3,2.4,0.929,0.2,5.2,5.4,7.8,1.9,0.5,3.1,4.7,13.4,NA,100,108
1 season,NA,MIL,NBA,,6,0,43,7.2,10.9,0.667,2.4,3.6,0.667,4.8,7.2,0.667,0,0,NA,0,4.8,4.8,13.3,3.6,1.2,6,12.1,16.9,NA,116,104
1 season,NA,SEA,NBA,,1,0,5,0,19.9,0,0,10,0,0,10,0,0,0,NA,0,0,0,10,0,0,10,0,0,NA,17,118
