,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,29,WAS,NBA,PG,59,1532,100%,,,,,-8.2,-1.6,69,18,71,11,28,0,519,5,14
2001-02,30,WAS,NBA,PG,82,2171,100%,,,,,-1.7,-0.6,59,18,87,5,38,0,652,11,17
2002-03,31,TOT,NBA,PG,51,1052,100%,,,,,-11.8,-8.2,47,10,33,6,11,0,307,2,10
2002-03,31,DEN,NBA,PG,29,762,100%,,,,,-16.0,-8.2,38,7,27,6,11,0,259,2,6
2002-03,31,ORL,NBA,PG,22,290,100%,,,,,-0.5,-0.6,9,3,6,0,0,0,48,0,4
2003-04,32,WAS,NBA,PG,16,186,100%,,,,,-16.1,-10.6,4,1,3,1,1,0,28,0,1
Career,,,NBA,,208,4941,100%,,,,,-6.4,-2.9,179,47,194,23,78,0,1506,18,42
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,157,3889,100%,,,,,-5.0,-1.5,132,37,161,17,67,0,1199,16,32
1 season,,DEN,NBA,,29,762,100%,,,,,-16.0,-8.2,38,7,27,6,11,0,259,2,6
1 season,,ORL,NBA,,22,290,100%,,,,,-0.5,-0.6,9,3,6,0,0,0,48,0,4
