,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,29,WAS,NBA,PG,59,1532,.387,19.5,.472,.089,.074,.072,.234,.528,.401,.595,.257,.471,.355,.375,.348,.000,0,.591,.177,.432,0,0
2001-02,30,WAS,NBA,PG,82,2171,.418,20.4,.508,.043,.043,.087,.335,.492,.429,.429,.429,.263,.473,.406,.678,.000,0,.794,.223,.389,0,0
2002-03,31,TOT,NBA,PG,51,1052,.355,20.3,.530,.043,.040,.106,.341,.470,.400,.667,.214,.243,.437,.305,.676,.000,0,.680,.183,.367,0,0
2002-03,31,DEN,NBA,PG,29,762,.360,20.4,.510,.038,.050,.107,.314,.490,.383,.600,.231,.250,.427,.336,.647,.000,0,.651,.125,.375,0,0
2002-03,31,ORL,NBA,PG,22,290,.341,19.8,.591,.057,.011,.102,.420,.409,.442,.800,.000,.222,.459,.194,.739,.000,0,.857,.389,.357,0,0
2003-04,32,WAS,NBA,PG,16,186,.378,19.6,.600,.089,.000,.111,.400,.400,.333,.750,,.400,.222,.444,.667,.000,0,.625,.278,.200,0,0
Career,,,NBA,,208,4941,.393,20.1,.505,.059,.051,.088,.307,.495,.411,.562,.312,.316,.426,.375,.584,.000,0,.702,.201,.391,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,WAS,NBA,,157,3889,.404,20.0,.497,.063,.054,.082,.297,.503,.414,.541,.333,.344,.422,.394,.556,.000,0,.707,.205,.397,0,0
1 season,,DEN,NBA,,29,762,.360,20.4,.510,.038,.050,.107,.314,.490,.383,.600,.231,.250,.427,.336,.647,.000,0,.651,.125,.375,0,0
1 season,,ORL,NBA,,22,290,.341,19.8,.591,.057,.011,.102,.420,.409,.442,.800,.000,.222,.459,.194,.739,.000,0,.857,.389,.357,0,0
