Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1980-81,22,NYK,NBA,SG,2,NA,8,6.3,19,0.333,0,0,NA,6.3,19,0.333,12.7,12.7,1,12.7,0,12.7,0,0,0,0,19,25.3,NA,133,112
1983-84,25,KCK,NBA,SG,3,NA,87,10,24.4,0.409,0,0.6,0,10,23.8,0.419,7.2,8.3,0.867,2.2,2.2,4.4,5,1.1,0,1.7,6.1,27.1,NA,109,114
1985-86,27,SAC,NBA,SG,3,3,110,10.2,22.7,0.449,0,0.9,0,10.2,21.8,0.468,5.6,5.6,1,3.2,1.9,5.1,2.3,1.9,0.9,5.1,6,26,NA,102,119
1988-89,30,HOU,NBA,SG,4,4,137,6.1,17.5,0.347,1.1,3.2,0.333,5,14.3,0.35,3.6,4.3,0.833,1.4,1.8,3.2,6.4,1.4,0.7,3.2,2.5,16.8,NA,94,113
1989-90,31,HOU,NBA,SG,1,0,6,8.6,25.9,0.333,0,8.6,0,8.6,17.3,0.5,0,0,NA,0,0,0,17.3,0,0,0,8.6,17.3,NA,103,122
Career,NA,,NBA,,13,7,348,8.4,21,0.399,0.4,1.8,0.231,8,19.2,0.415,5.3,5.8,0.902,2.4,1.8,4.3,4.8,1.4,0.6,3.3,5,22.5,NA,102,115
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"KCK,SAC",NBA,,6,3,197,10.1,23.5,0.43,0,0.8,0,10.1,22.7,0.444,6.3,6.8,0.926,2.8,2,4.8,3.5,1.5,0.5,3.5,6.1,26.5,NA,105,117
2 seasons,NA,HOU,NBA,,5,4,143,6.2,17.8,0.346,1,3.4,0.3,5.1,14.4,0.357,3.4,4.1,0.833,1.4,1.7,3.1,6.9,1.4,0.7,3.1,2.7,16.8,NA,94,113
1 season,NA,NYK,NBA,,2,NA,8,6.3,19,0.333,0,0,NA,6.3,19,0.333,12.7,12.7,1,12.7,0,12.7,0,0,0,0,19,25.3,NA,133,112
