,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,NYK,NBA,PF,5,186,,,,79%,21%,0.0,+11.6,1,1,13,6,16,0,20,3,5
2003-04,31,NYK,NBA,PF,4,139,,,3%,97%,,-11.3,+4.5,5,5,10,0,3,0,14,0,3
2005-06,33,PHO,NBA,C,1,6,,,,50%,50%,-34.1,-36.4,0,0,1,0,0,0,0,0,0
2006-07,34,PHO,NBA,C,11,212,,,,36%,64%,+10.3,+7.6,5,0,19,0,7,3,29,1,4
2007-08,35,SAS,NBA,PF,17,268,,,,84%,16%,-5.8,-7.6,2,2,23,8,4,6,14,3,4
2008-09,36,SAS,NBA,PF,5,80,,,,96%,4%,-27.0,-29.4,2,0,5,2,0,0,5,0,1
2009-10,37,MIL,NBA,C,7,199,,,,,100%,-0.1,+9.9,2,0,11,6,0,6,27,0,0
2010-11,38,CHI,NBA,PF,7,74,,,,49%,51%,-12.4,-18.9,2,1,7,0,0,0,8,0,3
Career,,,NBA,,57,1164,,,,60%,40%,-3.6,+0.3,19,9,89,22,30,15,117,7,20
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,22,348,,,,87%,13%,-10.7,-12.6,4,2,28,10,4,6,19,3,5
2 seasons,,PHO,NBA,,12,218,,,,36%,64%,+9.0,+6.4,5,0,20,0,7,3,29,1,4
2 seasons,,NYK,NBA,,9,325,,,1%,87%,12%,-4.8,+8.6,6,6,23,6,19,0,34,3,8
1 season,,CHI,NBA,,7,74,,,,49%,51%,-12.4,-18.9,2,1,7,0,0,0,8,0,3
1 season,,MIL,NBA,,7,199,,,,,100%,-0.1,+9.9,2,0,11,6,0,6,27,0,0
