,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,18,TXCHRIST,28,42,8,18,0,2,7,14,,13,2,1,2,7,11,23,.444,.000,.500,1.5,0.8,0.5,0.1
1991-92,19,TXCHRIST,21,347,58,119,,,34,51,,114,24,9,29,37,58,150,.487,,.667,16.5,7.1,5.4,1.1
1993-94,21,TXCHRIST,27,805,224,440,12,46,98,152,,262,50,26,69,73,108,558,.509,.261,.645,29.8,20.7,9.7,1.9
1994-95,22,TXCHRIST,27,872,288,526,3,12,202,283,,393,32,51,66,77,106,781,.548,.250,.714,32.3,28.9,14.6,1.2
Career,,,103,2066,578,1103,15,60,341,500,,782,108,87,166,194,283,1512,.524,.250,.682,20.1,14.7,7.6,1.0
