Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1995-96,23,MIA,NBA,PF,3,60,7.4,0.51,0,0.4,7.8,25,16.1,8.8,1.8,1.4,29.8,13,NA,0,0,0,-0.021,NA,-4.4,2.5,-2,0
1998-99,26,NYK,NBA,PF,20,419,10.1,0.414,0,0.195,11.1,21.2,16.1,3,2,2.4,12.9,17.3,NA,-0.2,0.8,0.6,0.068,NA,-3.7,1.3,-2.4,0
1999-00,27,NYK,NBA,PF,16,251,9.8,0.528,0,0.164,8.7,14.9,11.9,3.8,0.7,2,17.6,16.2,NA,0,0.3,0.4,0.068,NA,-3.4,0.3,-3.2,-0.1
2000-01,28,NYK,NBA,PF,5,186,18.1,0.594,0,0.66,12.6,24.7,19.1,8.6,0.6,1.9,12.9,18.7,NA,0.5,0.2,0.7,0.193,NA,1.6,1.2,2.8,0.2
2003-04,31,NYK,NBA,PF,4,139,14.5,0.47,0,0.245,6.7,36,19.4,8.8,2.6,1.8,15.6,20.7,NA,0,0.2,0.1,0.044,NA,-1.5,1,-0.5,0.1
2005-06,33,PHO,NBA,C,1,6,1,0.568,NA,NA,0,19.6,10,0,0,0,0,6.9,NA,0,0,0,0.062,NA,-8.9,1,-7.9,0
2006-07,34,PHO,NBA,C,11,212,17.3,0.573,0,0.262,6.3,22.4,14.8,8.7,1.4,3.2,11,17.3,NA,0.4,0.3,0.7,0.156,NA,0.6,3.4,4.1,0.3
2007-08,35,SAS,NBA,PF,17,268,9.2,0.472,0,0.1,11.2,24.9,18.1,3.7,0.4,1.6,15.1,15.4,NA,-0.1,0.4,0.3,0.057,NA,-4.4,1,-3.4,-0.1
2008-09,36,SAS,NBA,PF,5,80,6.9,0.509,0,0.364,5.8,30.3,17.5,3.8,0.7,2.2,23.9,10.4,NA,0,0.1,0,0.02,NA,-5.8,0.9,-4.9,-0.1
2009-10,37,MIL,NBA,C,7,199,10,0.511,0,0.143,7.2,24.8,16.2,9,0.8,1.5,17.7,10.8,NA,0.1,0.3,0.3,0.079,NA,-3.1,2.5,-0.6,0.1
2010-11,38,CHI,NBA,PF,7,74,13.4,0.556,0.111,0,14.2,16.5,15.3,7.1,0.7,3.1,14.3,13.1,NA,0.1,0.1,0.2,0.142,NA,-1.7,1.7,0.1,0
Career,NA,,NBA,,96,1894,11.7,0.499,0.004,0.238,9.4,23.1,16.2,5.8,1.2,2.1,15,16,NA,0.7,2.7,3.4,0.086,NA,-2.6,1.5,-1.1,0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,45,995,12.1,0.483,0,0.276,10.2,22.3,16.1,5.1,1.5,2.1,14.4,17.8,NA,0.3,1.6,1.8,0.088,NA,-2.3,1,-1.3,0.2
2 seasons,NA,SAS,NBA,,22,348,8.7,0.478,0,0.136,10,26.1,17.9,3.7,0.5,1.8,16.5,14.2,NA,-0.1,0.5,0.4,0.049,NA,-4.7,1,-3.7,-0.1
2 seasons,NA,PHO,NBA,,12,218,16.8,0.573,0,0.292,6.2,22.3,14.6,8.4,1.4,3.2,10.9,17.1,NA,0.4,0.3,0.7,0.153,NA,0.4,3.4,3.7,0.3
1 season,NA,CHI,NBA,,7,74,13.4,0.556,0.111,0,14.2,16.5,15.3,7.1,0.7,3.1,14.3,13.1,NA,0.1,0.1,0.2,0.142,NA,-1.7,1.7,0.1,0
1 season,NA,MIL,NBA,,7,199,10,0.511,0,0.143,7.2,24.8,16.2,9,0.8,1.5,17.7,10.8,NA,0.1,0.3,0.3,0.079,NA,-3.1,2.5,-0.6,0.1
1 season,NA,MIA,NBA,,3,60,7.4,0.51,0,0.4,7.8,25,16.1,8.8,1.8,1.4,29.8,13,NA,0,0,0,-0.021,NA,-4.4,2.5,-2,0
