,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,28,NYK,NBA,PF,77,2125,.511,6.0,.995,.422,.301,.189,.083,.005,.512,.707,.443,.267,.333,.333,.735,.021,11,1.000,.333,1.000,0,0
2001-02,29,NYK,NBA,C,82,2771,.494,7.8,.994,.336,.259,.284,.115,.006,.496,.641,.424,.425,.407,.167,.747,.014,12,1.000,.333,.000,0,0
2002-03,30,NYK,NBA,C,81,2577,.483,9.6,.997,.228,.264,.308,.197,.003,.483,.573,.502,.435,.429,.667,.776,.008,8,1.000,.000,,0,0
2003-04,31,NYK,NBA,PF,80,2548,.473,11.9,.996,.165,.157,.328,.346,.004,.475,.540,.485,.445,.467,.000,.801,.005,4,,.000,,0,0
2004-05,32,NYK,NBA,PF,80,2855,.471,14.0,.996,.110,.092,.284,.509,.004,.470,.606,.422,.477,.447,.500,.834,.002,2,1.000,.500,.500,0,0
2005-06,33,PHO,NBA,C,53,1411,.486,11.5,1.000,.274,.074,.215,.437,.000,.486,.636,.448,.429,.427,,.879,.020,7,,,,0,0
2006-07,34,PHO,NBA,C,67,1208,.486,10.8,.996,.313,.081,.205,.398,.004,.488,.667,.429,.434,.388,.000,.786,.008,2,,.000,,0,0
2007-08,35,TOT,NBA,C-PF,70,1584,.492,11.6,.997,.230,.129,.232,.407,.003,.494,.648,.333,.500,.453,.000,.790,.005,2,,.000,,0,0
2007-08,35,SEA,NBA,C,42,1060,.513,11.3,1.000,.258,.114,.218,.410,.000,.513,.657,.355,.525,.459,,.755,.007,2,,,,0,0
2007-08,35,SAS,NBA,PF,28,524,.448,12.2,.992,.168,.160,.264,.400,.008,.452,.619,.300,.455,.440,.000,.875,.000,0,,.000,,0,0
2008-09,36,SAS,NBA,PF,79,1404,.503,11.5,.993,.247,.128,.204,.414,.007,.507,.573,.538,.500,.460,.000,.810,.000,0,,.500,.000,0,0
2009-10,37,MIL,NBA,C,70,1049,.476,12.1,1.000,.212,.115,.216,.457,.000,.476,.523,.500,.467,.453,,.879,.000,0,,,,0,0
2010-11,38,CHI,NBA,PF,52,1178,.511,13.3,.995,.194,.065,.226,.511,.005,.508,.694,.500,.452,.463,1.000,.872,.005,1,1.000,.000,,0,0
2011-12,39,POR,NBA,C,53,803,.465,14.6,1.000,.115,.089,.159,.637,.000,.465,.389,.429,.520,.470,,.877,.000,0,,,,0,0
2012-13,40,NYK,NBA,PF,39,392,.542,14.3,.988,.145,.048,.265,.530,.012,.537,.750,.500,.455,.523,1.000,.886,.000,0,1.000,.000,,0,0
Career,,,NBA,,883,21905,.487,10.7,.996,.240,.176,.262,.318,.004,.488,.624,.457,.438,.443,.320,.798,.008,49,1.000,.240,.333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,NYK,NBA,,439,13268,.486,10.1,.995,.240,.209,.284,.262,.005,.487,.627,.460,.428,.443,.350,.782,.009,37,1.000,.250,.400,0,0
2 seasons,,PHO,NBA,,120,2619,.486,11.2,.998,.289,.077,.211,.422,.002,.487,.649,.440,.431,.412,.000,.842,.015,9,,.000,,0,0
2 seasons,,SAS,NBA,,107,1928,.487,11.7,.993,.224,.138,.221,.410,.007,.491,.583,.458,.484,.455,.000,.828,.000,0,,.333,.000,0,0
1 season,,MIL,NBA,,70,1049,.476,12.1,1.000,.212,.115,.216,.457,.000,.476,.523,.500,.467,.453,,.879,.000,0,,,,0,0
1 season,,POR,NBA,,53,803,.465,14.6,1.000,.115,.089,.159,.637,.000,.465,.389,.429,.520,.470,,.877,.000,0,,,,0,0
1 season,,CHI,NBA,,52,1178,.511,13.3,.995,.194,.065,.226,.511,.005,.508,.694,.500,.452,.463,1.000,.872,.005,1,1.000,.000,,0,0
1 season,,SEA,NBA,,42,1060,.513,11.3,1.000,.258,.114,.218,.410,.000,.513,.657,.355,.525,.459,,.755,.007,2,,,,0,0
