,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,28,NYK,NBA,PF,77,2125,,,,60%,40%,+7.5,+9.3,20,26,125,29,94,0,141,16,44
2001-02,29,NYK,NBA,C,82,2771,,,,31%,69%,-5.4,-4.1,53,48,168,34,117,0,195,23,62
2002-03,30,NYK,NBA,C,81,2577,,,,6%,94%,-0.5,+3.3,58,26,174,39,73,0,381,16,47
2003-04,31,NYK,NBA,PF,80,2548,,,1%,86%,12%,-0.9,+2.0,60,29,146,35,49,0,341,5,37
2004-05,32,NYK,NBA,PF,80,2855,,,1%,83%,16%,-3.0,-0.6,56,20,191,17,25,0,375,8,36
2005-06,33,PHO,NBA,C,53,1411,,,,1%,99%,+9.1,+4.7,27,10,94,18,41,28,137,9,21
2006-07,34,PHO,NBA,C,67,1208,,,,32%,68%,+11.0,+4.5,12,3,94,9,31,22,60,7,14
2007-08,35,TOT,NBA,C-PF,70,1584,,,,30%,69%,-2.0,+0.1,17,9,105,12,31,22,152,6,18
2007-08,35,SEA,NBA,C,42,1060,,,,5%,95%,-4.7,+6.0,13,5,77,6,22,17,121,5,9
2007-08,35,SAS,NBA,PF,28,524,,,1%,81%,19%,+3.7,-2.0,4,4,28,6,9,5,31,1,9
2008-09,36,SAS,NBA,PF,79,1404,,,,77%,23%,+4.6,+0.9,17,9,88,11,18,15,154,3,15
2009-10,37,MIL,NBA,C,70,1049,,,,5%,95%,-4.1,-8.2,17,6,91,18,4,19,112,1,16
2010-11,38,CHI,NBA,PF,52,1178,,,,68%,32%,+7.6,-0.8,20,3,85,13,10,10,135,3,5
2011-12,39,POR,NBA,C,53,803,,,,3%,97%,-0.7,+0.6,13,1,68,13,7,5,107,0,13
2012-13,40,NYK,NBA,PF,39,392,,,8%,60%,32%,-4.1,-9.6,2,2,25,4,7,5,51,1,2
Career,,,NBA,,883,21905,,,,45%,54%,+0.9,+0.9,372,192,1454,252,507,126,2341,98,330
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,NYK,NBA,,439,13268,,,1%,53%,46%,-1.0,+1.2,249,151,829,158,365,5,1484,69,228
2 seasons,,PHO,NBA,,120,2619,,,,15%,85%,+9.9,+4.6,39,13,188,27,72,50,197,16,35
2 seasons,,SAS,NBA,,107,1928,,,,78%,22%,+4.3,+0.1,21,13,116,17,27,20,185,4,24
1 season,,MIL,NBA,,70,1049,,,,5%,95%,-4.1,-8.2,17,6,91,18,4,19,112,1,16
1 season,,POR,NBA,,53,803,,,,3%,97%,-0.7,+0.6,13,1,68,13,7,5,107,0,13
1 season,,CHI,NBA,,52,1178,,,,68%,32%,+7.6,-0.8,20,3,85,13,10,10,135,3,5
1 season,,SEA,NBA,,42,1060,,,,5%,95%,-4.7,+6.0,13,5,77,6,22,17,121,5,9
