,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,23,PHI,NBA,SG,5,125,,96%,4%,,,-7.4,+2.0,1,0,4,0,2,0,11,0,2
2011-12,24,PHI,NBA,SG,13,102,4%,78%,19%,,,-0.3,+0.7,4,0,3,0,3,2,9,0,1
2012-13,25,LAL,NBA,SG,1,20,,100%,,,,-28.3,-8.6,1,0,0,1,0,0,0,0,0
2015-16,28,DET,NBA,SG,1,2,,100%,,,,-100.0,-90.6,0,0,0,0,0,0,0,0,0
2018-19,31,TOR,NBA,SG,14,66,2%,98%,,,,-13.3,-20.2,2,0,5,1,2,0,3,1,1
Career,,,NBA,,34,315,2%,90%,8%,,,-8.2,-4.3,8,0,12,2,7,2,23,1,4
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHI,NBA,,18,227,2%,88%,11%,,,-4.2,+1.4,5,0,7,0,5,2,20,0,3
1 season,,TOR,NBA,,14,66,2%,98%,,,,-13.3,-20.2,2,0,5,1,2,0,3,1,1
1 season,,DET,NBA,,1,2,,100%,,,,-100.0,-90.6,0,0,0,0,0,0,0,0,0
1 season,,LAL,NBA,,1,20,,100%,,,,-28.3,-8.6,1,0,0,1,0,0,0,0,0
