Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2010-11,23,PHI,NBA,SG,5,125,11.5,0.58,0.581,0.194,1.7,7.1,4.4,5.3,1.3,0,5.6,13.7,NA,0.2,0,0.2,0.074,NA,0.2,0.3,0.5,0.1
2011-12,24,PHI,NBA,SG,13,102,10.3,0.544,0.5,0.538,2.1,2.3,2.2,6.8,1.6,0.7,11.1,17,NA,0.1,0.1,0.2,0.116,NA,-1.9,0.7,-1.2,0
2012-13,25,LAL,NBA,SG,1,20,1.6,0.41,0.5,0.5,5.7,6,5.8,0,2.6,0,29.1,16.1,NA,-0.1,0,-0.1,-0.141,NA,-6.8,0.1,-6.7,0
2015-16,28,DET,NBA,SG,1,2,46.3,1,0,0,0,0,0,0,0,0,0,25.1,NA,0,0,0,0.312,NA,20.3,4.6,24.8,0
2018-19,31,TOR,NBA,SG,14,66,3.1,0.363,0.448,0.103,0,15.1,7.5,2.4,3,1.5,9,22.8,NA,-0.3,0.1,-0.1,-0.1,NA,-7.5,0,-7.6,-0.1
Career,NA,,NBA,,34,315,8.9,0.5,0.505,0.275,1.7,7.1,4.4,4.8,1.8,0.6,9.7,16.9,NA,0,0.3,0.3,0.039,NA,-2.4,0.4,-2,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,18,227,10.9,0.562,0.544,0.351,1.9,4.9,3.4,6,1.5,0.3,8.4,15.2,NA,0.3,0.1,0.4,0.093,NA,-0.7,0.5,-0.3,0.1
1 season,NA,TOR,NBA,,14,66,3.1,0.363,0.448,0.103,0,15.1,7.5,2.4,3,1.5,9,22.8,NA,-0.3,0.1,-0.1,-0.1,NA,-7.5,0,-7.6,-0.1
1 season,NA,DET,NBA,,1,2,46.3,1,0,0,0,0,0,0,0,0,0,25.1,NA,0,0,0,0.312,NA,20.3,4.6,24.8,0
1 season,NA,LAL,NBA,,1,20,1.6,0.41,0.5,0.5,5.7,6,5.8,0,2.6,0,29.1,16.1,NA,-0.1,0,-0.1,-0.141,NA,-6.8,0.1,-6.7,0
