Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,23,PHI,NBA,SG,5,5,125,5.8,13.8,0.419,3.6,8,0.444,2.2,5.8,0.385,2.2,2.7,0.833,0.9,3.6,4.5,1.8,1.3,0,0.9,2.7,17.4,NA,116,113
2011-12,24,PHI,NBA,SG,13,1,102,4.8,13.8,0.346,1.6,6.9,0.231,3.2,6.9,0.462,7.4,7.4,1,1.1,1.1,2.1,2.1,1.6,0.5,2.1,5.9,18.6,NA,108,103
2012-13,25,LAL,NBA,SG,1,0,20,2.6,10.4,0.25,0,5.2,0,2.6,5.2,0.5,5.2,5.2,1,2.6,2.6,5.2,0,2.6,0,5.2,5.2,10.4,NA,68,114
2015-16,28,DET,NBA,SG,1,0,2,27.6,27.6,1,0,0,NA,27.6,27.6,1,0,0,NA,0,0,0,0,0,0,0,0,55.3,NA,200,128
2018-19,31,TOR,NBA,SG,14,0,66,6.8,22,0.31,1.5,9.8,0.154,5.3,12.1,0.438,1.5,2.3,0.667,0,6.8,6.8,0.8,3,0.8,2.3,5.3,16.7,NA,68,102
Career,NA,,NBA,,34,6,315,5.6,15.5,0.363,2.2,7.9,0.283,3.4,7.7,0.444,3.9,4.3,0.92,0.9,3.4,4.3,1.5,1.9,0.3,1.9,4.4,17.4,NA,96,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,18,6,227,5.3,13.8,0.386,2.7,7.5,0.355,2.7,6.3,0.423,4.6,4.9,0.95,1,2.4,3.4,1.9,1.5,0.2,1.5,4.1,18,NA,112,109
1 season,NA,TOR,NBA,,14,0,66,6.8,22,0.31,1.5,9.8,0.154,5.3,12.1,0.438,1.5,2.3,0.667,0,6.8,6.8,0.8,3,0.8,2.3,5.3,16.7,NA,68,102
1 season,NA,DET,NBA,,1,0,2,27.6,27.6,1,0,0,NA,27.6,27.6,1,0,0,NA,0,0,0,0,0,0,0,0,55.3,NA,200,128
1 season,NA,LAL,NBA,,1,0,20,2.6,10.4,0.25,0,5.2,0,2.6,5.2,0.5,5.2,5.2,1,2.6,2.6,5.2,0,2.6,0,5.2,5.2,10.4,NA,68,114
