Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,LAL,NBA,PF,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0
1968-69,24,SDR,NBA,PF,5,NA,97,24,45,0.533,14,18,0.778,NA,NA,14,3,NA,NA,18,62
1971-72,27,MIL,NBA,PF,11,NA,156,20,52,0.385,15,18,0.833,NA,NA,55,6,NA,NA,15,55
1974-75,30,CHI,NBA,PF,4,NA,34,6,15,0.4,1,3,0.333,2,4,6,0,4,0,5,13
Career,NA,,NBA,,21,NA,288,50,112,0.446,30,39,0.769,2,4,75,9,4,0,38,130
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,11,NA,156,20,52,0.385,15,18,0.833,NA,NA,55,6,NA,NA,15,55
1 season,NA,SDR,NBA,,5,NA,97,24,45,0.533,14,18,0.778,NA,NA,14,3,NA,NA,18,62
1 season,NA,CHI,NBA,,4,NA,34,6,15,0.4,1,3,0.333,2,4,6,0,4,0,5,13
1 season,NA,LAL,NBA,,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0
