Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,22,LAL,NBA,PF,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0
1968-69,24,SDR,NBA,PF,5,NA,97,8.9,16.7,0.533,5.2,6.7,0.778,NA,NA,5.2,1.1,NA,NA,6.7,23
1971-72,27,MIL,NBA,PF,11,NA,156,4.6,12,0.385,3.5,4.2,0.833,NA,NA,12.7,1.4,NA,NA,3.5,12.7
1974-75,30,CHI,NBA,PF,4,NA,34,6.4,15.9,0.4,1.1,3.2,0.333,2.1,4.2,6.4,0,4.2,0,5.3,13.8
Career,NA,,NBA,,21,NA,288,6.2,14,0.446,3.7,4.9,0.769,2.1,4.2,9.4,1.1,4.2,0,4.7,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,11,NA,156,4.6,12,0.385,3.5,4.2,0.833,NA,NA,12.7,1.4,NA,NA,3.5,12.7
1 season,NA,SDR,NBA,,5,NA,97,8.9,16.7,0.533,5.2,6.7,0.778,NA,NA,5.2,1.1,NA,NA,6.7,23
1 season,NA,CHI,NBA,,4,NA,34,6.4,15.9,0.4,1.1,3.2,0.333,2.1,4.2,6.4,0,4.2,0,5.3,13.8
1 season,NA,LAL,NBA,,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0
