,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,GSW,NBA,C,58,1457,,,,26%,74%,-10.5,-1.3,28,25,88,12,29,0,101,6,37
2001-02,26,GSW,NBA,C,79,1485,,,,5%,96%,-6.3,-0.5,28,17,115,14,35,0,86,11,29
2002-03,27,GSW,NBA,C,82,1787,,,,6%,95%,+3.4,+8.1,23,27,131,14,41,0,76,11,24
2003-04,28,GSW,NBA,C,44,572,,,,3%,97%,-6.6,-6.8,7,4,38,5,14,0,39,5,11
2004-05,29,GSW,NBA,C,78,1700,,,,1%,100%,-0.7,+3.1,16,19,116,13,36,0,130,8,21
2005-06,30,GSW,NBA,C,77,1824,,,,,100%,-1.0,+1.5,26,22,112,21,34,9,75,13,25
2006-07,31,GSW,NBA,C,48,475,,,,9%,91%,-4.4,-4.4,10,4,41,2,8,1,41,1,4
2007-08,32,ORL,NBA,C,82,774,,,,1%,99%,+0.4,-6.7,8,7,59,7,15,8,40,2,22
2008-09,33,TOT,NBA,C,10,62,,,,,100%,-2.6,-3.7,0,0,4,1,2,0,2,0,0
2008-09,33,ORL,NBA,C,9,59,,,,,100%,-1.8,-9.7,0,0,3,1,2,0,2,0,0
2008-09,33,MEM,NBA,C,1,3,,,,,100%,-14.3,-8.5,0,0,1,0,0,0,0,0,0
Career,,,NBA,,558,10136,,,,6%,94%,-2.7,+0.8,146,125,704,89,214,18,590,57,173
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,GSW,NBA,,466,9300,,,,7%,93%,-2.9,+1.5,138,118,641,81,197,10,548,55,151
2 seasons,,ORL,NBA,,91,833,,,,1%,99%,+0.2,-6.9,8,7,62,8,17,8,42,2,22
1 season,,MEM,NBA,,1,3,,,,,100%,-14.3,-8.5,0,0,1,0,0,0,0,0,0
