,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,22,GSW,NBA,29:13,6,11,0,1,6,11,3,6,7,7,9,2,2,4,6,5,12,8.4
1998-99,23,GSW,NBA,25:40,5,10,0,0,5,10,4,7,6,11,15,2,1,4,3,5,11,11.2
1999-00,24,GSW,NBA,40:34,9,13,0,0,9,13,3,6,8,11,15,3,2,8,4,6,18,20.1
2000-01,25,GSW,NBA,41:23,9,16,0,0,9,16,4,5,8,14,17,3,2,8,4,5,20,17.7
2001-02,26,GSW,NBA,36:00,7,13,0,0,7,13,4,8,5,9,13,3,4,9,4,6,14,15.3
2002-03,27,GSW,NBA,38:26,7,13,0,1,7,13,6,9,10,10,20,3,3,9,5,6,16,25.6
2003-04,28,GSW,NBA,43:18,9,14,0,0,9,14,3,4,6,11,17,2,1,5,3,6,20,19.8
2004-05,29,GSW,NBA,41:37,7,13,0,0,7,13,4,7,11,9,20,5,3,7,4,6,15,20.6
2005-06,30,GSW,NBA,38:40,8,11,0,0,8,11,4,6,5,11,13,2,3,5,3,6,18,15.7
2006-07,31,GSW,NBA,28:52,3,7,0,0,3,7,2,3,6,6,8,3,1,4,3,4,8,9.3
2007-08,32,ORL,NBA,23:22,5,9,0,0,5,9,2,4,6,6,10,2,2,3,3,5,10,11.8
2008-09,33,TOT,NBA,17:34,4,6,0,0,4,6,2,2,6,6,9,1,0,3,1,2,10,12.1
2008-09,33,ORL,NBA,17:34,4,6,0,0,4,6,2,2,6,6,9,1,0,3,1,2,10,12.1
2008-09,33,MEM,NBA,2:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
Career,,,,43:18,9,16,0,1,9,16,6,9,11,14,20,5,4,9,6,6,20,25.6
10 Seasons,,GSW,NBA,43:18,9,16,0,1,9,16,6,9,11,14,20,5,4,9,6,6,20,25.6
2 Seasons,,ORL,NBA,23:22,5,9,0,0,5,9,2,4,6,6,10,2,2,3,3,5,10,12.1
1 Season,,MEM,NBA,2:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
