Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,23,INA,ABA,NA,12,NA,180,11,41,0.268,1,4,0.25,10,37,0.27,0.28,13,17,0.765,8,15,23,14,18,28,36
Career,NA,,ABA,NA,12,NA,180,11,41,0.268,1,4,0.25,10,37,0.27,0.28,13,17,0.765,8,15,23,14,18,28,36
