Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ivano Newbill,,1.1,0.1,-0.1
Bob Arnzen,85.1,1,0.3,-0.1
Randolph Keys,83.5,1,0.3,-0.2
Dwayne Jones,81.8,1.2,0.1,0
Chris King,81.8,1.1,0,-0.1
Terence Morris,80.5,0.9,0.2,-0.1
Glenn McDonald,79.9,1.1,0.2,-0.2
Corey Brewer,79.7,1,0.3,-0.2
Scott English,77.8,1,0,-0.2
Shavlik Randolph,74.2,1.1,0.4,0
Kenny Dennard,73.9,1.1,0.3,0.1
