Season,Team,Lg,Salary
1994-95,Detroit Pistons,NBA,"$150,000"
1996-97,Atlanta Hawks,NBA,"$247,500"
1997-98,Vancouver Grizzlies,NBA,"$272,250"
Career,(may be incomplete),,"$669,750"
