,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,20,LAL,NBA,C,15,72,,,,50%,50%,-6.1,-4.7,0,0,3,2,3,0,14,1,0
2018-19,21,WAS,NBA,C,72,1496,,,,1%,99%,-2.9,+0.1,25,12,61,12,67,5,218,26,31
2019-20,22,WAS,NBA,C,38,901,,,,7%,93%,-7.6,-5.2,16,7,38,17,49,2,162,15,11
Career,,,NBA,,125,2469,,,,5%,95%,-4.7,-2.0,41,19,102,31,119,7,394,42,42
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,WAS,NBA,,110,2397,,,,3%,97%,-4.6,-1.9,41,19,99,29,116,7,380,41,42
1 season,,LAL,NBA,,15,72,,,,50%,50%,-6.1,-4.7,0,0,3,2,3,0,14,1,0
